customer_id,customer_code,signup_date,gender,age_band,city,state,acquisition_channel,customer_status
353,CUST-00353,31-07-2024,Prefer not to say,35-44,Portland,OR,Organic Search,Active
354,CUST-00354,26-12-2023,Male,25-34,Los Angeles,CA,Social Media,Active
355,CUST-00355,12-11-2023,Female,25-34,Las Vegas,NV,Referral,Active
356,CUST-00356,03-04-2025,Female,25-34,Columbus,OH,Organic Search,Active
357,CUST-00357,06-11-2023,Female,55-64,Boston,MA,Email,Active
358,CUST-00358,17-03-2024,Male,45-54,Austin,TX,Direct,Active
359,CUST-00359,26-05-2025,Female,25-34,San Antonio,TX,Organic Search,Active
360,CUST-00360,31-10-2024,Non-binary,25-34,San Diego,CA,Organic Search,Active
361,CUST-00361,09-12-2024,Male,25-34,San Diego,CA,Paid Search,Active
362,CUST-00362,10-11-2025,Female,35-44,Atlanta,GA,Paid Search,Active
363,CUST-00363,08-08-2024,Female,55-64,San Antonio,TX,Paid Search,Active
364,CUST-00364,07-04-2025,Female,25-34,Chicago,IL,Direct,Active
365,CUST-00365,16-04-2024,Female,45-54,Miami,FL,Organic Search,Active
366,CUST-00366,19-03-2024,Male,25-34,Fort Worth,TX,Social Media,Active
367,CUST-00367,27-06-2023,Male,35-44,Houston,TX,Referral,Active
368,CUST-00368,07-03-2025,Female,55-64,San Jose,CA,Email,Active
369,CUST-00369,30-04-2024,Female,35-44,Los Angeles,CA,Organic Search,Active
370,CUST-00370,06-07-2024,Male,35-44,Charlotte,NC,Social Media,Active
371,CUST-00371,03-12-2023,Female,45-54,Nashville,TN,Email,Active
372,CUST-00372,08-07-2025,Female,35-44,Philadelphia,PA,Organic Search,Active
373,CUST-00373,22-04-2024,Female,35-44,Jacksonville,FL,Paid Search,Active
374,CUST-00374,12-02-2025,Female,25-34,Phoenix,AZ,Email,Active
375,CUST-00375,28-07-2024,Female,45-54,Philadelphia,PA,Direct,Active
376,CUST-00376,24-11-2024,Female,25-34,Atlanta,GA,Social Media,Active
377,CUST-00377,04-10-2024,Male,25-34,Columbus,OH,Direct,Active
378,CUST-00378,15-08-2024,Non-binary,35-44,Los Angeles,CA,Social Media,Active
379,CUST-00379,11-01-2025,Female,25-34,Boston,MA,Direct,Active
380,CUST-00380,08-04-2025,Female,25-34,San Diego,CA,Social Media,Active
381,CUST-00381,02-12-2024,Female,35-44,Jacksonville,FL,Referral,Active
382,CUST-00382,02-10-2024,Female,35-44,Denver,CO,Paid Search,Active
383,CUST-00383,22-04-2024,Female,65+,San Jose,CA,Direct,Active
384,CUST-00384,08-07-2023,Female,18-24,Austin,TX,Paid Search,Active
385,CUST-00385,25-10-2025,Male,25-34,Chicago,IL,Referral,Active
386,CUST-00386,07-08-2023,Female,45-54,Chicago,IL,Organic Search,Active
387,CUST-00387,22-01-2024,Non-binary,35-44,New York,NY,Social Media,Active
388,CUST-00388,10-10-2023,Male,35-44,Seattle,WA,Social Media,Active
389,CUST-00389,13-10-2024,Female,25-34,New York,NY,Organic Search,Active
390,CUST-00390,29-06-2023,Male,45-54,Las Vegas,NV,Email,Active
391,CUST-00391,03-02-2025,Prefer not to say,25-34,Phoenix,AZ,Organic Search,Active
392,CUST-00392,23-12-2023,Male,35-44,Chicago,IL,Email,Inactive
393,CUST-00393,03-06-2024,Male,25-34,Nashville,TN,Organic Search,Active
394,CUST-00394,20-07-2025,Male,25-34,Los Angeles,CA,Organic Search,Active
395,CUST-00395,26-12-2024,Female,45-54,Chicago,IL,Organic Search,Active
396,CUST-00396,05-10-2023,Male,25-34,Nashville,TN,Organic Search,Active
397,CUST-00397,12-02-2024,Male,45-54,San Antonio,TX,Organic Search,Active
398,CUST-00398,09-11-2024,Female,25-34,Denver,CO,Referral,Active
399,CUST-00399,11-04-2024,Female,65+,Chicago,IL,Organic Search,Active
400,CUST-00400,08-03-2025,Male,25-34,Charlotte,NC,Paid Search,Active
401,CUST-00401,29-12-2023,Female,25-34,Chicago,IL,Referral,Active
402,CUST-00402,16-01-2024,Female,35-44,Austin,TX,Organic Search,Inactive
403,CUST-00403,10-02-2024,Female,25-34,San Antonio,TX,Email,Active
404,CUST-00404,05-09-2025,Male,35-44,San Diego,CA,Paid Search,Inactive
405,CUST-00405,22-12-2023,Female,45-54,Dallas,TX,Referral,Active
406,CUST-00406,13-06-2025,Male,25-34,Phoenix,AZ,Direct,Inactive
407,CUST-00407,09-11-2023,Male,45-54,San Antonio,TX,Social Media,Active
408,CUST-00408,12-08-2023,Male,35-44,Fort Worth,TX,Referral,Active
409,CUST-00409,08-04-2025,Female,45-54,Portland,OR,Direct,Active
410,CUST-00410,29-06-2023,Non-binary,18-24,San Diego,CA,Paid Search,Active
411,CUST-00411,15-04-2024,Female,25-34,Washington,DC,Paid Search,Active
412,CUST-00412,26-08-2024,Male,45-54,Los Angeles,CA,Organic Search,Active
413,CUST-00413,06-11-2025,Male,65+,Chicago,IL,Social Media,Active
414,CUST-00414,01-01-2025,Female,25-34,Boston,MA,Organic Search,Active
415,CUST-00415,13-06-2023,Male,65+,San Diego,CA,Direct,Active
416,CUST-00416,12-04-2024,Male,18-24,Las Vegas,NV,Email,Active
417,CUST-00417,17-07-2025,Female,35-44,San Jose,CA,Referral,Active
418,CUST-00418,17-02-2024,Male,25-34,Houston,TX,Social Media,Active
419,CUST-00419,28-08-2025,Prefer not to say,35-44,Boston,MA,Social Media,Active
420,CUST-00420,07-05-2025,Female,35-44,San Jose,CA,Organic Search,Active
421,CUST-00421,14-07-2025,Female,65+,Columbus,OH,Paid Search,Active
422,CUST-00422,05-02-2024,Male,45-54,Seattle,WA,Paid Search,Active
423,CUST-00423,26-08-2023,Prefer not to say,35-44,Phoenix,AZ,Email,Active
424,CUST-00424,21-09-2023,Male,55-64,Philadelphia,PA,Paid Search,Active
425,CUST-00425,12-12-2023,Male,55-64,San Antonio,TX,Referral,Active
426,CUST-00426,26-02-2024,Prefer not to say,18-24,Jacksonville,FL,Organic Search,Active
427,CUST-00427,21-05-2025,Male,25-34,San Antonio,TX,Paid Search,Active
428,CUST-00428,14-11-2023,Female,18-24,Atlanta,GA,Direct,Active
429,CUST-00429,19-07-2023,Male,35-44,Columbus,OH,Organic Search,Inactive
430,CUST-00430,28-10-2025,Female,25-34,New York,NY,Organic Search,Active
431,CUST-00431,08-05-2024,Female,35-44,Phoenix,AZ,Referral,Active
432,CUST-00432,19-01-2024,Female,65+,San Jose,CA,Social Media,Active
433,CUST-00433,12-10-2023,Male,35-44,Los Angeles,CA,Paid Search,Active
434,CUST-00434,30-03-2025,Male,35-44,San Diego,CA,Paid Search,Inactive
435,CUST-00435,03-01-2025,Male,25-34,Dallas,TX,Organic Search,Active
436,CUST-00436,26-01-2024,Male,35-44,New York,NY,Direct,Active
437,CUST-00437,27-11-2025,Female,45-54,Nashville,TN,Paid Search,Active
438,CUST-00438,01-11-2023,Female,35-44,Chicago,IL,Referral,Active
439,CUST-00439,30-09-2025,Prefer not to say,45-54,Denver,CO,Social Media,Active
440,CUST-00440,15-07-2023,Female,25-34,Denver,CO,Social Media,Active
441,CUST-00441,21-03-2024,Female,18-24,Los Angeles,CA,Paid Search,Active
442,CUST-00442,09-08-2023,Male,25-34,Philadelphia,PA,Referral,Active
443,CUST-00443,23-09-2025,Male,45-54,San Diego,CA,Email,Active
444,CUST-00444,20-10-2025,Male,55-64,Austin,TX,Paid Search,Active
445,CUST-00445,12-02-2025,Female,25-34,Las Vegas,NV,Social Media,Inactive
446,CUST-00446,17-12-2023,Female,35-44,San Diego,CA,Organic Search,Active
447,CUST-00447,03-06-2025,Female,18-24,Jacksonville,FL,Organic Search,Inactive
448,CUST-00448,26-07-2025,Male,35-44,Phoenix,AZ,Email,Active
449,CUST-00449,07-12-2024,Female,55-64,New York,NY,Organic Search,Active
450,CUST-00450,25-08-2023,Male,65+,Houston,TX,Social Media,Active
451,CUST-00451,22-02-2025,Male,45-54,San Diego,CA,Paid Search,Active
452,CUST-00452,04-06-2024,Female,55-64,Phoenix,AZ,Direct,Active
453,CUST-00453,11-07-2024,Female,18-24,Columbus,OH,Direct,Active
454,CUST-00454,05-06-2024,Female,65+,San Diego,CA,Paid Search,Active
455,CUST-00455,28-12-2023,Female,55-64,New York,NY,Direct,Active
456,CUST-00456,29-04-2025,Male,25-34,Jacksonville,FL,Referral,Inactive
457,CUST-00457,08-06-2023,Male,25-34,Seattle,WA,Paid Search,Active
458,CUST-00458,29-09-2024,Female,45-54,Dallas,TX,Paid Search,Active
459,CUST-00459,13-10-2023,Female,65+,Charlotte,NC,Organic Search,Active
460,CUST-00460,19-10-2023,Male,18-24,Dallas,TX,Referral,Active
461,CUST-00461,23-10-2025,Male,25-34,San Antonio,TX,Email,Inactive
462,CUST-00462,17-01-2025,Male,25-34,Las Vegas,NV,Organic Search,Active
463,CUST-00463,15-01-2025,Male,25-34,Chicago,IL,Referral,Active
464,CUST-00464,14-12-2023,Female,25-34,San Antonio,TX,Organic Search,Active
465,CUST-00465,24-12-2023,Female,18-24,San Jose,CA,Email,Inactive
466,CUST-00466,10-03-2024,Female,35-44,Columbus,OH,Email,Active
467,CUST-00467,27-04-2024,Male,55-64,Chicago,IL,Direct,Inactive
468,CUST-00468,25-01-2025,Prefer not to say,25-34,San Antonio,TX,Paid Search,Active
469,CUST-00469,17-12-2023,Male,65+,Jacksonville,FL,Direct,Active
470,CUST-00470,28-09-2023,Female,65+,Portland,OR,Organic Search,Active
471,CUST-00471,13-01-2025,Male,25-34,Columbus,OH,Email,Active
472,CUST-00472,10-10-2024,Female,55-64,Phoenix,AZ,Email,Active
473,CUST-00473,12-11-2024,Male,55-64,Philadelphia,PA,Organic Search,Active
474,CUST-00474,02-12-2024,Female,35-44,Seattle,WA,Direct,Active
475,CUST-00475,18-05-2024,Male,25-34,Chicago,IL,Organic Search,Active
476,CUST-00476,02-10-2024,Female,55-64,Seattle,WA,Direct,Active
477,CUST-00477,10-09-2024,Male,45-54,Boston,MA,Direct,Inactive
478,CUST-00478,14-04-2025,Female,18-24,San Jose,CA,Email,Active
479,CUST-00479,26-12-2023,Female,45-54,Philadelphia,PA,Organic Search,Active
480,CUST-00480,15-07-2024,Female,65+,Jacksonville,FL,Social Media,Active
481,CUST-00481,23-04-2025,Female,35-44,San Jose,CA,Organic Search,Active
482,CUST-00482,08-12-2024,Female,35-44,Austin,TX,Organic Search,Active
483,CUST-00483,09-05-2024,Non-binary,55-64,Seattle,WA,Paid Search,Active
484,CUST-00484,19-11-2025,Male,55-64,San Jose,CA,Organic Search,Active
485,CUST-00485,09-08-2023,Male,25-34,Miami,FL,Direct,Inactive
486,CUST-00486,23-08-2024,Male,65+,Columbus,OH,Email,Inactive
487,CUST-00487,21-04-2025,Female,18-24,Austin,TX,Paid Search,Active
488,CUST-00488,05-08-2024,Female,55-64,Miami,FL,Paid Search,Active
489,CUST-00489,30-01-2024,Male,45-54,Charlotte,NC,Social Media,Active
490,CUST-00490,15-01-2025,Female,18-24,Charlotte,NC,Organic Search,Active
491,CUST-00491,30-03-2024,Female,55-64,Dallas,TX,Social Media,Inactive
492,CUST-00492,18-05-2025,Female,45-54,Houston,TX,Email,Inactive
493,CUST-00493,07-08-2025,Non-binary,35-44,Phoenix,AZ,Social Media,Active
494,CUST-00494,31-12-2023,Female,18-24,Boston,MA,Organic Search,Active
495,CUST-00495,28-05-2024,Female,35-44,Dallas,TX,Email,Active
496,CUST-00496,15-06-2024,Female,25-34,Chicago,IL,Email,Active
497,CUST-00497,24-09-2024,Non-binary,18-24,Denver,CO,Paid Search,Active
498,CUST-00498,13-06-2025,Male,25-34,Charlotte,NC,Direct,Active
499,CUST-00499,30-11-2023,Male,25-34,San Diego,CA,Direct,Active
500,CUST-00500,17-05-2025,Female,55-64,Houston,TX,Paid Search,Active
501,CUST-00501,02-09-2024,Male,35-44,Miami,FL,Paid Search,Active
502,CUST-00502,23-12-2023,Male,35-44,Portland,OR,Email,Active
503,CUST-00503,04-02-2025,Male,25-34,Jacksonville,FL,Direct,Active
504,CUST-00504,13-06-2025,Male,35-44,Houston,TX,Organic Search,Active
505,CUST-00505,05-10-2024,Female,25-34,Nashville,TN,Direct,Active
506,CUST-00506,29-07-2025,Male,25-34,Houston,TX,Organic Search,Active
507,CUST-00507,04-04-2025,Female,45-54,Washington,DC,Organic Search,Active
508,CUST-00508,25-11-2024,Female,25-34,Miami,FL,Social Media,Active
509,CUST-00509,18-07-2023,Female,55-64,New York,NY,Direct,Active
510,CUST-00510,31-03-2025,Female,35-44,New York,NY,Organic Search,Active
511,CUST-00511,01-12-2024,Female,35-44,San Antonio,TX,Email,Inactive
512,CUST-00512,14-07-2024,Male,55-64,Phoenix,AZ,Direct,Active
513,CUST-00513,27-07-2023,Female,25-34,Charlotte,NC,Organic Search,Active
514,CUST-00514,29-09-2025,Prefer not to say,35-44,Washington,DC,Paid Search,Inactive
515,CUST-00515,16-08-2025,Female,25-34,Chicago,IL,Social Media,Active
516,CUST-00516,15-07-2023,Female,65+,Chicago,IL,Paid Search,Active
517,CUST-00517,28-10-2025,Male,18-24,San Antonio,TX,Organic Search,Active
518,CUST-00518,16-04-2025,Male,35-44,Las Vegas,NV,Direct,Active
519,CUST-00519,29-01-2024,Female,25-34,New York,NY,Organic Search,Active
520,CUST-00520,10-12-2023,Female,45-54,Portland,OR,Paid Search,Inactive
521,CUST-00521,02-11-2023,Female,55-64,Boston,MA,Email,Active
522,CUST-00522,24-12-2023,Male,25-34,San Jose,CA,Paid Search,Active
523,CUST-00523,09-03-2025,Female,25-34,New York,NY,Paid Search,Active
524,CUST-00524,21-09-2024,Male,35-44,Dallas,TX,Organic Search,Active
525,CUST-00525,30-09-2023,Female,45-54,Dallas,TX,Paid Search,Inactive
526,CUST-00526,30-11-2023,Female,35-44,Denver,CO,Social Media,Active
527,CUST-00527,20-07-2025,Female,25-34,Atlanta,GA,Social Media,Active
528,CUST-00528,23-12-2023,Female,25-34,Seattle,WA,Social Media,Active
529,CUST-00529,05-08-2025,Female,25-34,New York,NY,Referral,Active
530,CUST-00530,02-10-2023,Male,55-64,Phoenix,AZ,Referral,Inactive
531,CUST-00531,17-10-2025,Female,45-54,Denver,CO,Referral,Active
532,CUST-00532,05-01-2025,Female,35-44,New York,NY,Social Media,Active
533,CUST-00533,28-08-2023,Female,35-44,Dallas,TX,Social Media,Inactive
534,CUST-00534,08-09-2024,Female,55-64,Chicago,IL,Paid Search,Active
535,CUST-00535,15-09-2023,Female,25-34,Dallas,TX,Direct,Active
536,CUST-00536,01-10-2025,Non-binary,18-24,Philadelphia,PA,Direct,Active
537,CUST-00537,22-09-2023,Female,25-34,Houston,TX,Social Media,Inactive
538,CUST-00538,12-06-2024,Female,55-64,Houston,TX,Social Media,Active
539,CUST-00539,14-12-2024,Non-binary,18-24,Phoenix,AZ,Email,Active
540,CUST-00540,15-10-2024,Male,35-44,Denver,CO,Organic Search,Active
541,CUST-00541,14-08-2023,Male,35-44,Jacksonville,FL,Referral,Active
542,CUST-00542,24-09-2025,Female,35-44,San Jose,CA,Direct,Active
543,CUST-00543,12-07-2023,Female,25-34,Jacksonville,FL,Organic Search,Active
544,CUST-00544,13-03-2024,Male,18-24,Houston,TX,Direct,Active
545,CUST-00545,01-12-2023,Male,55-64,Philadelphia,PA,Email,Active
546,CUST-00546,08-08-2023,Male,35-44,San Jose,CA,Referral,Active
547,CUST-00547,13-02-2024,Female,35-44,Jacksonville,FL,Email,Active
548,CUST-00548,09-06-2024,Prefer not to say,45-54,Philadelphia,PA,Organic Search,Active
549,CUST-00549,25-11-2025,Female,25-34,Charlotte,NC,Paid Search,Active
550,CUST-00550,28-07-2025,Male,25-34,Portland,OR,Direct,Active
551,CUST-00551,26-07-2025,Prefer not to say,35-44,Seattle,WA,Referral,Active
552,CUST-00552,18-11-2024,Male,25-34,Chicago,IL,Direct,Active
553,CUST-00553,30-12-2024,Female,35-44,Fort Worth,TX,Organic Search,Active
554,CUST-00554,04-03-2024,Female,25-34,Los Angeles,CA,Organic Search,Active
555,CUST-00555,27-06-2023,Female,35-44,San Diego,CA,Email,Active
556,CUST-00556,19-03-2025,Male,35-44,Chicago,IL,Paid Search,Active
557,CUST-00557,01-10-2023,Female,45-54,Charlotte,NC,Direct,Active
558,CUST-00558,25-03-2024,Male,35-44,Dallas,TX,Organic Search,Active
559,CUST-00559,31-03-2025,Female,18-24,Fort Worth,TX,Organic Search,Inactive
560,CUST-00560,21-04-2025,Female,45-54,San Diego,CA,Direct,Active
561,CUST-00561,29-06-2025,Female,55-64,Columbus,OH,Email,Active
562,CUST-00562,18-03-2024,Female,55-64,Las Vegas,NV,Paid Search,Active
563,CUST-00563,07-02-2024,Non-binary,45-54,Nashville,TN,Email,Active
564,CUST-00564,19-03-2025,Male,45-54,Fort Worth,TX,Email,Active
565,CUST-00565,18-10-2024,Male,25-34,Columbus,OH,Organic Search,Inactive
566,CUST-00566,19-08-2025,Male,45-54,Fort Worth,TX,Direct,Active
567,CUST-00567,23-11-2023,Female,18-24,Houston,TX,Email,Active
568,CUST-00568,29-09-2024,Male,45-54,Boston,MA,Email,Active
569,CUST-00569,15-03-2025,Male,55-64,Jacksonville,FL,Social Media,Inactive
570,CUST-00570,30-03-2024,Female,55-64,Columbus,OH,Direct,Active
571,CUST-00571,22-11-2023,Male,35-44,Seattle,WA,Referral,Active
572,CUST-00572,21-06-2025,Male,25-34,Chicago,IL,Email,Active
573,CUST-00573,02-11-2025,Female,25-34,Chicago,IL,Email,Active
574,CUST-00574,15-11-2023,Male,25-34,Los Angeles,CA,Organic Search,Active
575,CUST-00575,13-09-2023,Male,45-54,Houston,TX,Referral,Active
576,CUST-00576,25-01-2024,Female,25-34,San Jose,CA,Organic Search,Inactive
577,CUST-00577,20-10-2023,Female,25-34,Columbus,OH,Paid Search,Active
578,CUST-00578,03-09-2025,Female,35-44,Phoenix,AZ,Direct,Active
579,CUST-00579,31-01-2025,Female,55-64,Los Angeles,CA,Social Media,Active
580,CUST-00580,22-07-2023,Male,55-64,San Diego,CA,Organic Search,Inactive
581,CUST-00581,12-01-2024,Male,55-64,Charlotte,NC,Paid Search,Active
582,CUST-00582,06-09-2023,Female,45-54,Jacksonville,FL,Direct,Active
583,CUST-00583,18-02-2024,Male,35-44,Chicago,IL,Referral,Active
584,CUST-00584,02-07-2024,Female,18-24,Charlotte,NC,Paid Search,Active
585,CUST-00585,25-05-2024,Male,35-44,Los Angeles,CA,Referral,Active
586,CUST-00586,27-06-2025,Female,45-54,Seattle,WA,Referral,Active
587,CUST-00587,06-10-2024,Male,18-24,San Diego,CA,Organic Search,Active
588,CUST-00588,25-05-2024,Male,35-44,Boston,MA,Paid Search,Active
589,CUST-00589,14-01-2024,Prefer not to say,25-34,Chicago,IL,Referral,Active
590,CUST-00590,22-08-2024,Female,35-44,Seattle,WA,Paid Search,Active
591,CUST-00591,12-03-2024,Male,65+,Seattle,WA,Referral,Active
592,CUST-00592,19-11-2024,Male,18-24,Houston,TX,Social Media,Active
593,CUST-00593,05-05-2024,Male,25-34,Columbus,OH,Email,Active
594,CUST-00594,18-08-2023,Female,35-44,Houston,TX,Organic Search,Active
595,CUST-00595,25-10-2023,Female,35-44,Columbus,OH,Direct,Active
596,CUST-00596,04-08-2025,Male,18-24,Austin,TX,Referral,Active
597,CUST-00597,05-05-2024,Male,25-34,New York,NY,Social Media,Active
598,CUST-00598,24-11-2025,Male,55-64,Fort Worth,TX,Organic Search,Active
599,CUST-00599,18-09-2023,Male,35-44,Jacksonville,FL,Organic Search,Active
600,CUST-00600,27-12-2023,Female,35-44,Phoenix,AZ,Email,Active
601,CUST-00601,02-04-2025,Female,25-34,Miami,FL,Paid Search,Inactive
602,CUST-00602,16-10-2023,Female,35-44,Austin,TX,Social Media,Active
603,CUST-00603,12-06-2024,Female,18-24,New York,NY,Referral,Active
604,CUST-00604,11-08-2024,Female,25-34,Austin,TX,Referral,Inactive
605,CUST-00605,25-08-2024,Female,25-34,Atlanta,GA,Paid Search,Active
606,CUST-00606,11-05-2024,Female,18-24,Charlotte,NC,Paid Search,Active
607,CUST-00607,13-11-2023,Female,25-34,Boston,MA,Email,Active
608,CUST-00608,27-03-2024,Female,35-44,Fort Worth,TX,Organic Search,Active
609,CUST-00609,05-10-2025,Male,35-44,Los Angeles,CA,Paid Search,Active
610,CUST-00610,27-01-2025,Female,55-64,Chicago,IL,Referral,Inactive
611,CUST-00611,05-09-2025,Male,45-54,Los Angeles,CA,Organic Search,Active
612,CUST-00612,25-07-2024,Female,18-24,Portland,OR,Organic Search,Active
613,CUST-00613,25-07-2025,Female,35-44,Portland,OR,Social Media,Active
614,CUST-00614,28-06-2023,Male,35-44,Phoenix,AZ,Organic Search,Inactive
615,CUST-00615,16-08-2024,Female,55-64,Seattle,WA,Email,Active
616,CUST-00616,01-06-2023,Non-binary,25-34,Phoenix,AZ,Organic Search,Active
617,CUST-00617,05-10-2023,Male,25-34,Jacksonville,FL,Social Media,Active
618,CUST-00618,22-02-2025,Female,35-44,Portland,OR,Paid Search,Active
619,CUST-00619,01-10-2025,Female,45-54,San Antonio,TX,Social Media,Active
620,CUST-00620,17-12-2023,Female,35-44,New York,NY,Referral,Active
621,CUST-00621,29-01-2025,Female,25-34,Phoenix,AZ,Organic Search,Active
622,CUST-00622,21-09-2023,Male,65+,Los Angeles,CA,Paid Search,Active
623,CUST-00623,07-07-2025,Male,18-24,Jacksonville,FL,Organic Search,Active
624,CUST-00624,11-08-2023,Male,55-64,San Jose,CA,Organic Search,Active
625,CUST-00625,15-06-2023,Male,25-34,Phoenix,AZ,Direct,Active
626,CUST-00626,07-09-2023,Female,45-54,Dallas,TX,Email,Active
627,CUST-00627,04-02-2025,Male,25-34,Portland,OR,Social Media,Inactive
628,CUST-00628,16-04-2024,Female,18-24,Houston,TX,Direct,Active
629,CUST-00629,05-10-2025,Female,25-34,Fort Worth,TX,Paid Search,Active
630,CUST-00630,07-06-2025,Male,25-34,Las Vegas,NV,Direct,Active
631,CUST-00631,26-07-2023,Female,25-34,Phoenix,AZ,Organic Search,Inactive
632,CUST-00632,23-08-2025,Male,55-64,Boston,MA,Organic Search,Active
633,CUST-00633,07-11-2023,Female,25-34,Columbus,OH,Paid Search,Inactive
634,CUST-00634,01-06-2023,Female,25-34,Seattle,WA,Social Media,Active
635,CUST-00635,15-10-2025,Female,25-34,Dallas,TX,Direct,Active
636,CUST-00636,14-08-2024,Female,35-44,San Antonio,TX,Referral,Active
637,CUST-00637,24-06-2025,Female,18-24,Los Angeles,CA,Social Media,Active
638,CUST-00638,22-12-2023,Female,35-44,Dallas,TX,Organic Search,Active
639,CUST-00639,12-11-2023,Female,35-44,Dallas,TX,Direct,Active
640,CUST-00640,27-05-2025,Prefer not to say,25-34,Portland,OR,Referral,Active
641,CUST-00641,19-08-2024,Male,45-54,Dallas,TX,Email,Active
642,CUST-00642,25-06-2025,Female,45-54,New York,NY,Organic Search,Inactive
643,CUST-00643,11-07-2023,Female,35-44,Miami,FL,Referral,Active
644,CUST-00644,16-06-2025,Non-binary,35-44,Washington,DC,Referral,Active
