customer_id	customer_code	signup_date	gender	age_band	city	state	acquisition_channel	customer_status	has_eligible_purchase	eligible_order_count	monetary_value	first_eligible_order_date	last_eligible_order_date	recency_days	reference_date	eligibility_rule_applied
150	CUST-00150	2023-10-18	Female	35-44	Fort Worth	TX	Social Media	Active	1	1	2833.57	2024-01-17	2024-01-17	714	2025-12-31	is_eligible = 1 AND order_date >= signup_date
151	CUST-00151	2023-12-01	Female	25-34	San Antonio	TX	Direct	Active	1	2	4207.48	2024-09-18	2025-05-29	216	2025-12-31	is_eligible = 1 AND order_date >= signup_date
152	CUST-00152	2023-07-05	Male	35-44	Atlanta	GA	Organic Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
153	CUST-00153	2023-07-19	Male	45-54	Fort Worth	TX	Social Media	Active	1	2	2057.90	2024-06-09	2025-04-06	269	2025-12-31	is_eligible = 1 AND order_date >= signup_date
154	CUST-00154	2023-10-24	Male	45-54	Dallas	TX	Organic Search	Active	1	1	428.23	2024-02-28	2024-02-28	672	2025-12-31	is_eligible = 1 AND order_date >= signup_date
155	CUST-00155	2023-08-25	Female	18-24	Chicago	IL	Social Media	Active	1	1	539.68	2024-05-11	2024-05-11	599	2025-12-31	is_eligible = 1 AND order_date >= signup_date
156	CUST-00156	2025-03-16	Male	35-44	San Jose	CA	Social Media	Active	1	13	16252.83	2025-04-17	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
157	CUST-00157	2023-06-15	Female	18-24	Seattle	WA	Direct	Active	1	8	10641.70	2024-04-09	2025-12-21	10	2025-12-31	is_eligible = 1 AND order_date >= signup_date
158	CUST-00158	2024-02-27	Male	45-54	Charlotte	NC	Referral	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
159	CUST-00159	2024-10-29	Female	45-54	San Jose	CA	Direct	Active	1	8	8665.12	2024-11-17	2025-11-16	45	2025-12-31	is_eligible = 1 AND order_date >= signup_date
160	CUST-00160	2024-03-05	Female	35-44	Las Vegas	NV	Direct	Inactive	1	1	1913.23	2024-04-03	2024-04-03	637	2025-12-31	is_eligible = 1 AND order_date >= signup_date
161	CUST-00161	2024-06-13	Female	45-54	Columbus	OH	Direct	Active	1	8	9097.92	2024-11-11	2025-12-12	19	2025-12-31	is_eligible = 1 AND order_date >= signup_date
162	CUST-00162	2025-05-03	Male	25-34	Atlanta	GA	Social Media	Active	1	7	16241.11	2025-05-07	2025-12-12	19	2025-12-31	is_eligible = 1 AND order_date >= signup_date
163	CUST-00163	2024-11-03	Male	25-34	Nashville	TN	Paid Search	Active	1	6	6755.73	2024-11-29	2025-09-01	121	2025-12-31	is_eligible = 1 AND order_date >= signup_date
164	CUST-00164	2024-02-24	Female	45-54	San Diego	CA	Email	Inactive	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
165	CUST-00165	2023-12-08	Male	18-24	Columbus	OH	Email	Active	1	1	1117.00	2024-04-05	2024-04-05	635	2025-12-31	is_eligible = 1 AND order_date >= signup_date
166	CUST-00166	2024-05-17	Female	55-64	San Antonio	TX	Email	Active	1	13	16425.34	2024-07-12	2025-12-01	30	2025-12-31	is_eligible = 1 AND order_date >= signup_date
167	CUST-00167	2025-05-02	Female	35-44	Boston	MA	Social Media	Active	1	2	2870.84	2025-05-07	2025-07-28	156	2025-12-31	is_eligible = 1 AND order_date >= signup_date
168	CUST-00168	2023-12-26	Male	35-44	Houston	TX	Paid Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
169	CUST-00169	2023-07-15	Male	25-34	Fort Worth	TX	Email	Active	1	2	1209.54	2025-01-16	2025-12-28	3	2025-12-31	is_eligible = 1 AND order_date >= signup_date
170	CUST-00170	2023-09-27	Male	35-44	Chicago	IL	Direct	Active	1	2	4129.44	2024-04-19	2024-05-19	591	2025-12-31	is_eligible = 1 AND order_date >= signup_date
171	CUST-00171	2025-11-27	Female	55-64	Seattle	WA	Email	Active	1	1	1979.89	2025-12-27	2025-12-27	4	2025-12-31	is_eligible = 1 AND order_date >= signup_date
172	CUST-00172	2024-01-29	Female	45-54	San Antonio	TX	Referral	Active	1	1	978.40	2024-03-18	2024-03-18	653	2025-12-31	is_eligible = 1 AND order_date >= signup_date
173	CUST-00173	2024-03-21	Female	18-24	New York	NY	Email	Active	1	1	1220.13	2024-06-09	2024-06-09	570	2025-12-31	is_eligible = 1 AND order_date >= signup_date
174	CUST-00174	2025-03-01	Male	35-44	Chicago	IL	Organic Search	Active	1	7	8024.37	2025-03-22	2025-12-23	8	2025-12-31	is_eligible = 1 AND order_date >= signup_date
175	CUST-00175	2025-10-02	Male	45-54	San Antonio	TX	Email	Active	1	7	5968.03	2025-10-10	2025-12-17	14	2025-12-31	is_eligible = 1 AND order_date >= signup_date
176	CUST-00176	2023-07-03	Female	35-44	Dallas	TX	Direct	Active	1	1	1269.60	2024-06-23	2024-06-23	556	2025-12-31	is_eligible = 1 AND order_date >= signup_date
177	CUST-00177	2025-08-30	Male	35-44	Columbus	OH	Referral	Active	1	1	2199.12	2025-12-10	2025-12-10	21	2025-12-31	is_eligible = 1 AND order_date >= signup_date
178	CUST-00178	2023-11-24	Male	65+	Portland	OR	Referral	Active	1	6	6975.76	2024-01-29	2025-11-28	33	2025-12-31	is_eligible = 1 AND order_date >= signup_date
179	CUST-00179	2023-11-30	Female	45-54	Phoenix	AZ	Email	Active	1	7	9292.86	2024-01-06	2025-04-07	268	2025-12-31	is_eligible = 1 AND order_date >= signup_date
180	CUST-00180	2024-02-16	Female	35-44	Houston	TX	Email	Active	1	6	7114.14	2024-10-31	2025-12-26	5	2025-12-31	is_eligible = 1 AND order_date >= signup_date
181	CUST-00181	2024-12-23	Male	65+	Nashville	TN	Organic Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
182	CUST-00182	2025-04-01	Female	45-54	Chicago	IL	Direct	Active	1	13	10183.49	2025-05-21	2025-12-29	2	2025-12-31	is_eligible = 1 AND order_date >= signup_date
183	CUST-00183	2023-09-02	Non-binary	45-54	New York	NY	Email	Active	1	14	13281.82	2024-03-27	2025-11-28	33	2025-12-31	is_eligible = 1 AND order_date >= signup_date
184	CUST-00184	2023-12-31	Male	45-54	Phoenix	AZ	Email	Active	1	1	680.22	2024-04-29	2024-04-29	611	2025-12-31	is_eligible = 1 AND order_date >= signup_date
185	CUST-00185	2023-09-08	Non-binary	55-64	San Antonio	TX	Organic Search	Active	1	1	2891.03	2025-12-25	2025-12-25	6	2025-12-31	is_eligible = 1 AND order_date >= signup_date
186	CUST-00186	2023-08-06	Female	25-34	Philadelphia	PA	Referral	Active	1	1	479.96	2025-02-19	2025-02-19	315	2025-12-31	is_eligible = 1 AND order_date >= signup_date
187	CUST-00187	2024-01-21	Female	45-54	Washington	DC	Paid Search	Active	1	7	12654.36	2024-06-13	2025-07-01	183	2025-12-31	is_eligible = 1 AND order_date >= signup_date
188	CUST-00188	2024-06-26	Male	35-44	Washington	DC	Social Media	Active	1	8	22225.30	2024-08-03	2025-11-20	41	2025-12-31	is_eligible = 1 AND order_date >= signup_date
189	CUST-00189	2025-04-27	Female	55-64	Miami	FL	Paid Search	Active	1	7	6955.57	2025-05-12	2025-11-27	34	2025-12-31	is_eligible = 1 AND order_date >= signup_date
190	CUST-00190	2024-01-04	Female	45-54	Phoenix	AZ	Referral	Active	1	1	2692.50	2024-02-29	2024-02-29	671	2025-12-31	is_eligible = 1 AND order_date >= signup_date
191	CUST-00191	2025-02-25	Male	55-64	Charlotte	NC	Organic Search	Active	1	2	3387.19	2025-03-29	2025-10-07	85	2025-12-31	is_eligible = 1 AND order_date >= signup_date
192	CUST-00192	2025-02-20	Male	25-34	San Diego	CA	Social Media	Active	1	7	13543.82	2025-04-14	2025-12-01	30	2025-12-31	is_eligible = 1 AND order_date >= signup_date
193	CUST-00193	2024-04-14	Male	45-54	Fort Worth	TX	Social Media	Active	1	7	8635.94	2024-08-28	2025-12-09	22	2025-12-31	is_eligible = 1 AND order_date >= signup_date
194	CUST-00194	2025-10-29	Male	25-34	Columbus	OH	Direct	Active	1	7	8069.32	2025-11-23	2025-12-21	10	2025-12-31	is_eligible = 1 AND order_date >= signup_date
195	CUST-00195	2024-01-02	Female	18-24	Chicago	IL	Email	Active	1	7	8097.93	2024-05-19	2025-10-24	68	2025-12-31	is_eligible = 1 AND order_date >= signup_date
196	CUST-00196	2023-07-16	Male	35-44	San Diego	CA	Paid Search	Active	1	1	439.63	2024-02-18	2024-02-18	682	2025-12-31	is_eligible = 1 AND order_date >= signup_date
197	CUST-00197	2024-05-05	Male	18-24	Phoenix	AZ	Social Media	Active	1	7	10847.12	2024-05-25	2025-11-22	39	2025-12-31	is_eligible = 1 AND order_date >= signup_date
198	CUST-00198	2024-07-28	Male	25-34	Los Angeles	CA	Email	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
199	CUST-00199	2023-11-01	Male	45-54	Dallas	TX	Organic Search	Active	1	11	17103.57	2024-04-02	2025-11-28	33	2025-12-31	is_eligible = 1 AND order_date >= signup_date
200	CUST-00200	2024-01-05	Female	45-54	Austin	TX	Email	Active	1	7	15123.91	2024-01-30	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
201	CUST-00201	2025-10-20	Male	35-44	Washington	DC	Referral	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
202	CUST-00202	2024-04-26	Male	45-54	New York	NY	Organic Search	Active	1	2	2545.28	2024-09-19	2025-06-03	211	2025-12-31	is_eligible = 1 AND order_date >= signup_date
203	CUST-00203	2025-10-26	Male	55-64	San Diego	CA	Social Media	Active	1	1	1126.33	2025-12-18	2025-12-18	13	2025-12-31	is_eligible = 1 AND order_date >= signup_date
204	CUST-00204	2024-06-04	Prefer not to say	55-64	San Jose	CA	Paid Search	Active	1	1	1229.49	2025-06-22	2025-06-22	192	2025-12-31	is_eligible = 1 AND order_date >= signup_date
205	CUST-00205	2023-11-04	Male	18-24	Austin	TX	Direct	Active	1	1	1014.38	2024-03-24	2024-03-24	647	2025-12-31	is_eligible = 1 AND order_date >= signup_date
206	CUST-00206	2023-11-20	Male	45-54	New York	NY	Paid Search	Active	1	12	22768.55	2024-03-10	2025-12-30	1	2025-12-31	is_eligible = 1 AND order_date >= signup_date
207	CUST-00207	2025-03-03	Female	55-64	Chicago	IL	Organic Search	Active	1	2	4656.64	2025-04-15	2025-07-24	160	2025-12-31	is_eligible = 1 AND order_date >= signup_date
208	CUST-00208	2024-09-29	Male	65+	San Jose	CA	Social Media	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
209	CUST-00209	2023-09-28	Female	65+	Charlotte	NC	Direct	Active	1	2	2936.82	2025-05-09	2025-08-27	126	2025-12-31	is_eligible = 1 AND order_date >= signup_date
210	CUST-00210	2025-07-08	Female	18-24	Dallas	TX	Organic Search	Active	1	5	11029.43	2025-07-30	2025-11-07	54	2025-12-31	is_eligible = 1 AND order_date >= signup_date
211	CUST-00211	2023-12-18	Male	18-24	Jacksonville	FL	Social Media	Active	1	8	20176.35	2024-02-01	2025-12-30	1	2025-12-31	is_eligible = 1 AND order_date >= signup_date
212	CUST-00212	2023-08-29	Male	35-44	Dallas	TX	Organic Search	Active	1	6	12140.14	2024-04-12	2025-08-17	136	2025-12-31	is_eligible = 1 AND order_date >= signup_date
213	CUST-00213	2025-10-04	Female	35-44	Phoenix	AZ	Paid Search	Active	1	7	25604.44	2025-10-06	2025-12-11	20	2025-12-31	is_eligible = 1 AND order_date >= signup_date
214	CUST-00214	2025-05-13	Female	55-64	Denver	CO	Social Media	Active	1	2	1485.69	2025-05-27	2025-07-12	172	2025-12-31	is_eligible = 1 AND order_date >= signup_date
215	CUST-00215	2023-12-05	Female	65+	New York	NY	Organic Search	Active	1	13	11480.77	2024-04-30	2025-12-28	3	2025-12-31	is_eligible = 1 AND order_date >= signup_date
216	CUST-00216	2025-03-30	Female	45-54	San Diego	CA	Social Media	Active	1	7	14386.58	2025-05-19	2025-12-21	10	2025-12-31	is_eligible = 1 AND order_date >= signup_date
217	CUST-00217	2024-06-30	Female	55-64	Chicago	IL	Social Media	Active	1	13	10856.41	2024-11-30	2025-12-27	4	2025-12-31	is_eligible = 1 AND order_date >= signup_date
218	CUST-00218	2023-07-13	Male	55-64	San Jose	CA	Referral	Inactive	1	12	20100.94	2024-02-17	2025-11-20	41	2025-12-31	is_eligible = 1 AND order_date >= signup_date
219	CUST-00219	2025-07-21	Male	45-54	New York	NY	Organic Search	Active	1	7	5368.48	2025-07-31	2025-12-17	14	2025-12-31	is_eligible = 1 AND order_date >= signup_date
220	CUST-00220	2025-07-18	Female	18-24	Houston	TX	Referral	Active	1	1	2004.13	2025-11-15	2025-11-15	46	2025-12-31	is_eligible = 1 AND order_date >= signup_date
221	CUST-00221	2024-03-07	Non-binary	35-44	Miami	FL	Direct	Active	1	4	3236.87	2024-05-19	2025-10-06	86	2025-12-31	is_eligible = 1 AND order_date >= signup_date
222	CUST-00222	2024-01-04	Female	45-54	San Diego	CA	Organic Search	Active	1	14	30921.86	2024-01-22	2025-09-27	95	2025-12-31	is_eligible = 1 AND order_date >= signup_date
223	CUST-00223	2024-08-07	Male	35-44	Phoenix	AZ	Organic Search	Active	1	7	14445.10	2024-10-18	2025-11-26	35	2025-12-31	is_eligible = 1 AND order_date >= signup_date
224	CUST-00224	2023-07-05	Male	45-54	San Diego	CA	Organic Search	Active	1	1	679.37	2024-02-08	2024-02-08	692	2025-12-31	is_eligible = 1 AND order_date >= signup_date
225	CUST-00225	2023-09-17	Female	55-64	Austin	TX	Email	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
226	CUST-00226	2024-07-09	Non-binary	18-24	Columbus	OH	Organic Search	Active	1	12	25383.04	2024-08-09	2025-11-27	34	2025-12-31	is_eligible = 1 AND order_date >= signup_date
227	CUST-00227	2023-07-21	Male	35-44	Los Angeles	CA	Email	Active	1	1	1353.97	2024-04-15	2024-04-15	625	2025-12-31	is_eligible = 1 AND order_date >= signup_date
228	CUST-00228	2025-03-28	Female	35-44	Philadelphia	PA	Direct	Active	1	8	7468.31	2025-06-18	2025-12-03	28	2025-12-31	is_eligible = 1 AND order_date >= signup_date
229	CUST-00229	2023-06-09	Male	65+	Portland	OR	Social Media	Inactive	1	1	395.31	2024-06-05	2024-06-05	574	2025-12-31	is_eligible = 1 AND order_date >= signup_date
230	CUST-00230	2024-06-21	Male	35-44	Miami	FL	Paid Search	Inactive	1	2	3004.08	2024-08-19	2024-11-21	405	2025-12-31	is_eligible = 1 AND order_date >= signup_date
231	CUST-00231	2025-04-24	Female	25-34	Austin	TX	Paid Search	Active	1	2	3009.86	2025-04-26	2025-07-14	170	2025-12-31	is_eligible = 1 AND order_date >= signup_date
232	CUST-00232	2023-06-11	Female	35-44	Portland	OR	Referral	Active	1	6	15683.52	2024-02-26	2025-09-08	114	2025-12-31	is_eligible = 1 AND order_date >= signup_date
233	CUST-00233	2025-08-06	Male	25-34	Los Angeles	CA	Direct	Active	1	7	10889.95	2025-08-30	2025-12-23	8	2025-12-31	is_eligible = 1 AND order_date >= signup_date
234	CUST-00234	2023-07-30	Male	45-54	Chicago	IL	Organic Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
235	CUST-00235	2024-10-23	Female	25-34	Los Angeles	CA	Paid Search	Active	1	1	1288.90	2025-08-30	2025-08-30	123	2025-12-31	is_eligible = 1 AND order_date >= signup_date
236	CUST-00236	2024-07-04	Male	25-34	Boston	MA	Direct	Active	1	2	1134.87	2024-09-09	2024-10-17	440	2025-12-31	is_eligible = 1 AND order_date >= signup_date
237	CUST-00237	2023-12-07	Female	35-44	Fort Worth	TX	Direct	Active	1	7	15876.15	2024-03-25	2025-07-16	168	2025-12-31	is_eligible = 1 AND order_date >= signup_date
238	CUST-00238	2025-04-02	Male	35-44	New York	NY	Organic Search	Active	1	7	10148.00	2025-04-12	2025-12-12	19	2025-12-31	is_eligible = 1 AND order_date >= signup_date
239	CUST-00239	2024-10-07	Female	35-44	Dallas	TX	Referral	Active	1	2	2868.13	2025-01-31	2025-08-25	128	2025-12-31	is_eligible = 1 AND order_date >= signup_date
240	CUST-00240	2024-05-07	Male	25-34	Columbus	OH	Organic Search	Active	1	2	1317.85	2025-04-26	2025-06-05	209	2025-12-31	is_eligible = 1 AND order_date >= signup_date
241	CUST-00241	2023-10-12	Male	45-54	Atlanta	GA	Social Media	Active	1	1	2804.11	2024-03-02	2024-03-02	669	2025-12-31	is_eligible = 1 AND order_date >= signup_date
242	CUST-00242	2025-08-04	Female	25-34	Los Angeles	CA	Paid Search	Active	1	6	12195.47	2025-08-16	2025-12-22	9	2025-12-31	is_eligible = 1 AND order_date >= signup_date
243	CUST-00243	2025-05-09	Female	18-24	Los Angeles	CA	Social Media	Active	1	7	9137.29	2025-05-24	2025-11-09	52	2025-12-31	is_eligible = 1 AND order_date >= signup_date
244	CUST-00244	2023-10-26	Female	35-44	San Jose	CA	Direct	Active	1	1	1439.23	2024-06-05	2024-06-05	574	2025-12-31	is_eligible = 1 AND order_date >= signup_date
245	CUST-00245	2023-12-24	Female	25-34	Washington	DC	Social Media	Active	1	2	5352.79	2024-09-21	2024-12-21	375	2025-12-31	is_eligible = 1 AND order_date >= signup_date
246	CUST-00246	2023-08-22	Male	45-54	Boston	MA	Social Media	Active	1	13	15753.28	2024-04-06	2025-12-06	25	2025-12-31	is_eligible = 1 AND order_date >= signup_date
247	CUST-00247	2024-12-20	Male	35-44	Philadelphia	PA	Email	Active	1	2	4105.69	2025-01-04	2025-08-12	141	2025-12-31	is_eligible = 1 AND order_date >= signup_date
248	CUST-00248	2025-04-01	Female	35-44	Charlotte	NC	Organic Search	Active	1	1	454.35	2025-08-11	2025-08-11	142	2025-12-31	is_eligible = 1 AND order_date >= signup_date
249	CUST-00249	2024-02-22	Female	35-44	Houston	TX	Email	Active	1	8	13825.91	2024-04-11	2025-12-04	27	2025-12-31	is_eligible = 1 AND order_date >= signup_date
250	CUST-00250	2024-03-26	Female	35-44	Seattle	WA	Paid Search	Active	1	8	10641.50	2024-10-06	2025-12-15	16	2025-12-31	is_eligible = 1 AND order_date >= signup_date
251	CUST-00251	2025-07-10	Male	25-34	Los Angeles	CA	Paid Search	Active	1	1	1012.42	2025-11-28	2025-11-28	33	2025-12-31	is_eligible = 1 AND order_date >= signup_date
252	CUST-00252	2023-06-18	Female	25-34	New York	NY	Social Media	Active	1	2	1619.67	2025-05-11	2025-07-12	172	2025-12-31	is_eligible = 1 AND order_date >= signup_date
253	CUST-00253	2025-02-25	Male	18-24	Miami	FL	Social Media	Inactive	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
254	CUST-00254	2025-02-27	Male	25-34	Portland	OR	Paid Search	Active	1	8	15532.31	2025-06-03	2025-12-18	13	2025-12-31	is_eligible = 1 AND order_date >= signup_date
255	CUST-00255	2024-06-22	Female	45-54	Austin	TX	Social Media	Active	1	1	511.46	2025-07-14	2025-07-14	170	2025-12-31	is_eligible = 1 AND order_date >= signup_date
256	CUST-00256	2023-12-08	Male	45-54	Charlotte	NC	Social Media	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
257	CUST-00257	2024-06-23	Female	35-44	Seattle	WA	Paid Search	Active	1	1	1319.81	2024-06-27	2024-06-27	552	2025-12-31	is_eligible = 1 AND order_date >= signup_date
258	CUST-00258	2023-07-25	Female	55-64	Philadelphia	PA	Direct	Active	1	2	3637.00	2024-02-19	2025-03-06	300	2025-12-31	is_eligible = 1 AND order_date >= signup_date
259	CUST-00259	2025-04-21	Female	25-34	Portland	OR	Email	Active	1	2	674.28	2025-05-06	2025-10-23	69	2025-12-31	is_eligible = 1 AND order_date >= signup_date
260	CUST-00260	2025-04-16	Female	35-44	Seattle	WA	Referral	Active	1	2	5643.36	2025-05-23	2025-07-12	172	2025-12-31	is_eligible = 1 AND order_date >= signup_date
261	CUST-00261	2024-05-01	Male	45-54	Washington	DC	Organic Search	Active	1	2	2021.99	2025-03-12	2025-06-26	188	2025-12-31	is_eligible = 1 AND order_date >= signup_date
262	CUST-00262	2024-01-27	Non-binary	18-24	Miami	FL	Organic Search	Active	1	8	11595.47	2024-04-05	2025-10-03	89	2025-12-31	is_eligible = 1 AND order_date >= signup_date
263	CUST-00263	2023-06-09	Male	25-34	New York	NY	Paid Search	Active	1	1	1635.65	2024-06-15	2024-06-15	564	2025-12-31	is_eligible = 1 AND order_date >= signup_date
264	CUST-00264	2024-05-31	Female	35-44	Nashville	TN	Organic Search	Active	1	2	1981.65	2024-06-07	2024-11-28	398	2025-12-31	is_eligible = 1 AND order_date >= signup_date
265	CUST-00265	2025-01-09	Female	55-64	Chicago	IL	Social Media	Active	1	8	11251.16	2025-03-16	2025-12-20	11	2025-12-31	is_eligible = 1 AND order_date >= signup_date
266	CUST-00266	2025-01-27	Male	35-44	New York	NY	Paid Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
267	CUST-00267	2023-11-20	Male	65+	Phoenix	AZ	Organic Search	Active	1	1	234.78	2024-01-21	2024-01-21	710	2025-12-31	is_eligible = 1 AND order_date >= signup_date
268	CUST-00268	2023-06-29	Female	18-24	Los Angeles	CA	Email	Inactive	1	2	6270.54	2024-08-16	2024-12-14	382	2025-12-31	is_eligible = 1 AND order_date >= signup_date
269	CUST-00269	2025-09-16	Female	65+	New York	NY	Paid Search	Active	1	1	1305.00	2025-09-17	2025-09-17	105	2025-12-31	is_eligible = 1 AND order_date >= signup_date
270	CUST-00270	2024-09-06	Female	45-54	Las Vegas	NV	Email	Active	1	2	1607.13	2025-01-02	2025-04-14	261	2025-12-31	is_eligible = 1 AND order_date >= signup_date
271	CUST-00271	2023-10-23	Male	25-34	Columbus	OH	Paid Search	Active	1	7	11535.87	2024-04-01	2025-09-24	98	2025-12-31	is_eligible = 1 AND order_date >= signup_date
272	CUST-00272	2024-05-06	Male	25-34	Houston	TX	Referral	Inactive	1	2	3973.77	2024-07-05	2025-10-17	75	2025-12-31	is_eligible = 1 AND order_date >= signup_date
273	CUST-00273	2024-06-19	Male	25-34	Las Vegas	NV	Organic Search	Inactive	1	1	419.30	2025-12-08	2025-12-08	23	2025-12-31	is_eligible = 1 AND order_date >= signup_date
274	CUST-00274	2023-11-03	Male	25-34	Austin	TX	Organic Search	Active	1	1	3274.51	2024-01-02	2024-01-02	729	2025-12-31	is_eligible = 1 AND order_date >= signup_date
275	CUST-00275	2024-10-15	Male	45-54	Columbus	OH	Paid Search	Active	1	7	8470.03	2025-01-20	2025-12-23	8	2025-12-31	is_eligible = 1 AND order_date >= signup_date
276	CUST-00276	2023-06-07	Male	65+	Houston	TX	Email	Inactive	1	1	2345.62	2024-03-18	2024-03-18	653	2025-12-31	is_eligible = 1 AND order_date >= signup_date
277	CUST-00277	2024-12-11	Female	55-64	Phoenix	AZ	Social Media	Active	1	1	313.81	2025-07-23	2025-07-23	161	2025-12-31	is_eligible = 1 AND order_date >= signup_date
