eligible_orders	eligible_customers	eligible_revenue	zero_purchase_customers	repeat_customers	period_repeat_retention_rate	month_1_retained_customers	complete_month_1_cohort_customers	weighted_month_1_retention_rate	high_risk_customers	medium_risk_customers	low_risk_customers	churn_candidates	chronology_exception_orders	chronology_exception_customers	reference_date	lifecycle_rule	risk_score_note
35017	7069	53997988.41	931	4745	67.12	1735	6927	25.05	2647	1305	3117	2491	557	404	2025-12-31	is_eligible = 1 AND order_date >= signup_date	Risk score is deterministic SQL behavior scoring, not machine-learning prediction
order_month	eligible_orders	monthly_active_customers	new_customers	returning_customers	monthly_repeat_customer_rate	eligible_revenue	average_order_value
2024-01-01	459	436	436	0	0.00	802889.32	1749.21
2024-02-01	523	491	434	57	11.61	839214.43	1604.62
2024-03-01	589	553	448	105	18.99	929902.96	1578.78
2024-04-01	644	612	462	150	24.51	1053726.61	1636.22
2024-05-01	756	691	479	212	30.68	1142823.73	1511.67
2024-06-01	764	701	433	268	38.23	1185565.98	1551.79
2024-07-01	651	564	222	342	60.64	987934.06	1517.56
2024-08-01	716	623	236	387	62.12	1193226.56	1666.52
2024-09-01	739	643	221	422	65.63	1181735.48	1599.10
2024-10-01	873	764	242	522	68.32	1351634.44	1548.26
2024-11-01	939	796	226	570	71.61	1448201.60	1542.28
2024-12-01	1080	901	260	641	71.14	1692313.27	1566.96
2025-01-01	1223	1027	267	760	74.00	1957249.73	1600.37
2025-02-01	1205	1011	258	753	74.48	1823306.55	1513.12
2025-03-01	1433	1171	280	891	76.09	2112726.27	1474.34
2025-04-01	1596	1316	345	971	73.78	2438223.35	1527.71
2025-05-01	1923	1589	434	1155	72.69	2912681.04	1514.65
2025-06-01	1732	1348	167	1181	87.61	2622832.96	1514.34
2025-07-01	2050	1548	198	1350	87.21	3134311.97	1528.93
2025-08-01	2227	1631	202	1429	87.61	3434467.86	1542.19
2025-09-01	2535	1737	231	1506	86.70	3938207.37	1553.53
2025-10-01	2960	1943	211	1732	89.14	4498209.72	1519.67
2025-11-01	3483	2066	235	1831	88.63	5380204.65	1544.70
2025-12-01	3917	2078	142	1936	93.17	5936398.50	1515.55
rfm_segment	customers	customer_percentage	average_customer_value	average_recency_days	average_frequency
Needs Attention	2655	37.56	2375.46	418.51	1.54
Champions	1743	24.66	16981.76	21.88	10.22
Loyal Customers	943	13.34	9517.25	56.52	7.63
At Risk	760	10.75	3105.86	268.43	2.38
Potential Loyalists	641	9.07	6141.28	24.43	4.09
High Value At Risk	201	2.84	13096.07	208.33	6.88
New Customers	126	1.78	1490.79	26.92	1.00
risk_band	customers	customer_percentage	churn_candidates	inactive_90_plus	average_behavioral_risk_score
High Risk	2647	37.45	2401	2647	87.52
Medium Risk	1305	18.46	90	796	53.55
Low Risk	3117	44.09	0	25	10.38
intervention_priority	customers	customer_percentage	monetary_value	churn_candidates
High Value Intervention	497	7.03	6739084.13	108
Standard Intervention	3455	48.88	7239398.04	2383
Monitor / Engage	3117	44.09	40019506.24	0
cohort_month	cohort_size	month_1_retained_customers	month_1_retention_rate
2024-01-01	436	57	13.07
2024-02-01	434	47	10.83
2024-03-01	448	51	11.38
2024-04-01	462	46	9.96
2024-05-01	479	46	9.60
2024-06-01	433	50	11.55
2024-07-01	222	52	23.42
2024-08-01	236	59	25.00
2024-09-01	221	55	24.89
2024-10-01	242	60	24.79
2024-11-01	226	42	18.58
2024-12-01	260	77	29.62
2025-01-01	267	63	23.60
2025-02-01	258	53	20.54
2025-03-01	280	69	24.64
2025-04-01	345	99	28.70
2025-05-01	434	105	24.19
2025-06-01	167	100	59.88
2025-07-01	198	118	59.60
2025-08-01	202	109	53.96
2025-09-01	231	139	60.17
2025-10-01	211	117	55.45
2025-11-01	235	121	51.49
cohort_month	activity_month	elapsed_month	cohort_size	retained_customers	retention_rate	observation_complete
4732	CUST-04732	Chicago	IL	Organic Search	High Risk	91	1	High Value Intervention	193	2	10390.60	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1572	CUST-01572	Philadelphia	PA	Organic Search	High Risk	91	1	High Value Intervention	248	2	9928.45	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1293	CUST-01293	Columbus	OH	Email	High Risk	91	1	High Value Intervention	364	2	9290.34	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6144	CUST-06144	Columbus	OH	Direct	High Risk	91	1	High Value Intervention	458	2	8658.23	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5583	CUST-05583	San Antonio	TX	Email	High Risk	91	1	High Value Intervention	201	2	8409.49	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5275	CUST-05275	Houston	TX	Paid Search	High Risk	91	1	High Value Intervention	206	2	8400.91	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2921	CUST-02921	Phoenix	AZ	Organic Search	High Risk	91	1	High Value Intervention	459	2	8376.74	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7542	CUST-07542	San Diego	CA	Organic Search	High Risk	91	1	High Value Intervention	198	2	8047.49	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3253	CUST-03253	San Diego	CA	Email	High Risk	91	1	Standard Intervention	493	2	7867.44	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6560	CUST-06560	Nashville	TN	Paid Search	High Risk	91	1	Standard Intervention	470	2	7797.57	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4417	CUST-04417	Nashville	TN	Direct	High Risk	91	1	Standard Intervention	210	2	7773.65	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1382	CUST-01382	Seattle	WA	Social Media	High Risk	91	1	Standard Intervention	500	2	7720.79	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7832	CUST-07832	Jacksonville	FL	Organic Search	High Risk	91	1	Standard Intervention	402	2	7691.58	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1785	CUST-01785	Denver	CO	Paid Search	High Risk	91	1	Standard Intervention	201	2	7555.88	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4432	CUST-04432	San Diego	CA	Referral	High Risk	91	1	Standard Intervention	289	2	7495.11	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5336	CUST-05336	Austin	TX	Social Media	High Risk	91	1	Standard Intervention	185	2	7351.95	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5500	CUST-05500	New York	NY	Referral	High Risk	91	1	Standard Intervention	395	2	6917.04	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2529	CUST-02529	Chicago	IL	Paid Search	High Risk	91	1	Standard Intervention	539	2	6681.30	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7656	CUST-07656	Philadelphia	PA	Email	High Risk	91	1	Standard Intervention	255	2	6600.79	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2989	CUST-02989	Atlanta	GA	Paid Search	High Risk	91	1	Standard Intervention	199	2	6600.44	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3916	CUST-03916	San Diego	CA	Direct	High Risk	91	1	Standard Intervention	192	2	6586.34	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7283	CUST-07283	Chicago	IL	Paid Search	High Risk	91	1	Standard Intervention	441	2	6452.90	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6229	CUST-06229	Chicago	IL	Paid Search	High Risk	91	1	Standard Intervention	596	2	6285.85	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
268	CUST-00268	Los Angeles	CA	Email	High Risk	91	1	Standard Intervention	382	2	6270.54	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2662	CUST-02662	Atlanta	GA	Email	High Risk	91	1	Standard Intervention	393	2	6244.47	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6141	CUST-06141	Miami	FL	Email	High Risk	91	1	Standard Intervention	302	2	6166.26	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1143	CUST-01143	San Diego	CA	Direct	High Risk	91	1	Standard Intervention	525	2	6114.04	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3715	CUST-03715	Chicago	IL	Social Media	High Risk	91	1	Standard Intervention	258	2	5963.82	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6440	CUST-06440	Seattle	WA	Direct	High Risk	91	1	Standard Intervention	205	2	5747.23	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1529	CUST-01529	Seattle	WA	Paid Search	High Risk	91	1	Standard Intervention	453	2	5687.06	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2581	CUST-02581	Houston	TX	Organic Search	High Risk	91	1	Standard Intervention	457	2	5672.23	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3562	CUST-03562	Los Angeles	CA	Paid Search	High Risk	91	1	Standard Intervention	547	2	5604.39	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6163	CUST-06163	Charlotte	NC	Email	High Risk	91	1	Standard Intervention	624	2	5566.52	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7922	CUST-07922	San Jose	CA	Paid Search	High Risk	91	1	Standard Intervention	218	2	5529.11	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4558	CUST-04558	Dallas	TX	Organic Search	High Risk	91	1	Standard Intervention	499	2	5522.54	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6339	CUST-06339	Los Angeles	CA	Social Media	High Risk	91	1	Standard Intervention	251	2	5508.00	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
245	CUST-00245	Washington	DC	Social Media	High Risk	91	1	Standard Intervention	375	2	5352.79	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3574	CUST-03574	Philadelphia	PA	Social Media	High Risk	91	1	Standard Intervention	246	2	5322.00	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4481	CUST-04481	Portland	OR	Referral	High Risk	91	1	Standard Intervention	618	2	5316.56	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
14	CUST-00014	Austin	TX	Direct	High Risk	91	1	Standard Intervention	288	2	5296.81	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5776	CUST-05776	Dallas	TX	Paid Search	High Risk	91	1	Standard Intervention	454	2	5275.79	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7829	CUST-07829	Las Vegas	NV	Direct	High Risk	91	1	Standard Intervention	573	2	5252.69	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5181	CUST-05181	San Antonio	TX	Organic Search	High Risk	91	1	Standard Intervention	443	2	5251.63	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
296	CUST-00296	Miami	FL	Direct	High Risk	91	1	Standard Intervention	263	2	5234.43	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3757	CUST-03757	Washington	DC	Social Media	High Risk	91	1	Standard Intervention	341	2	5172.43	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7076	CUST-07076	Los Angeles	CA	Referral	High Risk	91	1	Standard Intervention	345	2	5080.16	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
567	CUST-00567	Houston	TX	Email	High Risk	91	1	Standard Intervention	187	2	5063.39	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4540	CUST-04540	Seattle	WA	Referral	High Risk	91	1	Standard Intervention	216	2	5036.93	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
541	CUST-00541	Jacksonville	FL	Referral	High Risk	91	1	Standard Intervention	281	2	5026.38	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6375	CUST-06375	San Antonio	TX	Paid Search	High Risk	91	1	Standard Intervention	282	2	4951.12	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2749	CUST-02749	Chicago	IL	Direct	High Risk	91	1	Standard Intervention	330	2	4948.46	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3547	CUST-03547	Denver	CO	Organic Search	High Risk	91	1	Standard Intervention	387	2	4946.00	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2322	CUST-02322	Atlanta	GA	Paid Search	High Risk	91	1	Standard Intervention	315	2	4914.33	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2058	CUST-02058	Houston	TX	Direct	High Risk	91	1	Standard Intervention	383	2	4874.85	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1842	CUST-01842	Washington	DC	Email	High Risk	91	1	Standard Intervention	325	2	4798.45	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2549	CUST-02549	Los Angeles	CA	Organic Search	High Risk	91	1	Standard Intervention	256	2	4731.30	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1874	CUST-01874	Chicago	IL	Referral	High Risk	91	1	Standard Intervention	290	2	4715.33	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7630	CUST-07630	Philadelphia	PA	Email	High Risk	91	1	Standard Intervention	353	2	4689.72	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7195	CUST-07195	Nashville	TN	Social Media	High Risk	91	1	Standard Intervention	203	2	4640.88	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1677	CUST-01677	Boston	MA	Email	High Risk	91	1	Standard Intervention	362	2	4605.84	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7508	CUST-07508	San Antonio	TX	Email	High Risk	91	1	Standard Intervention	202	2	4555.39	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3159	CUST-03159	Jacksonville	FL	Organic Search	High Risk	91	1	Standard Intervention	512	2	4538.74	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4221	CUST-04221	Columbus	OH	Organic Search	High Risk	91	1	Standard Intervention	337	2	4488.35	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
42	CUST-00042	Seattle	WA	Referral	High Risk	91	1	Standard Intervention	265	2	4470.28	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3754	CUST-03754	New York	NY	Organic Search	High Risk	91	1	Standard Intervention	414	2	4461.10	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
405	CUST-00405	Dallas	TX	Referral	High Risk	91	1	Standard Intervention	511	2	4430.02	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5247	CUST-05247	San Jose	CA	Paid Search	High Risk	91	1	Standard Intervention	200	2	4402.40	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5895	CUST-05895	Houston	TX	Organic Search	High Risk	91	1	Standard Intervention	343	2	4352.65	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1998	CUST-01998	Portland	OR	Paid Search	High Risk	91	1	Standard Intervention	243	2	4331.53	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3129	CUST-03129	Fort Worth	TX	Email	High Risk	91	1	Standard Intervention	451	2	4327.73	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5390	CUST-05390	Denver	CO	Organic Search	High Risk	91	1	Standard Intervention	275	2	4318.13	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5402	CUST-05402	Charlotte	NC	Direct	High Risk	91	1	Standard Intervention	432	2	4309.29	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1756	CUST-01756	Portland	OR	Social Media	High Risk	91	1	Standard Intervention	555	2	4275.74	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7288	CUST-07288	Washington	DC	Social Media	High Risk	91	1	Standard Intervention	231	2	4230.75	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6373	CUST-06373	Houston	TX	Direct	High Risk	91	1	Standard Intervention	526	2	4227.60	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
331	CUST-00331	Atlanta	GA	Social Media	High Risk	91	1	Standard Intervention	259	2	4221.93	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1913	CUST-01913	Columbus	OH	Organic Search	High Risk	91	1	Standard Intervention	386	2	4168.79	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1466	CUST-01466	San Jose	CA	Social Media	High Risk	91	1	Standard Intervention	197	2	4163.24	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
807	CUST-00807	Chicago	IL	Organic Search	High Risk	91	1	Standard Intervention	235	2	4138.29	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
584	CUST-00584	Charlotte	NC	Paid Search	High Risk	91	1	Standard Intervention	413	2	4129.97	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
170	CUST-00170	Chicago	IL	Direct	High Risk	91	1	Standard Intervention	591	2	4129.44	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5648	CUST-05648	Los Angeles	CA	Organic Search	High Risk	91	1	Standard Intervention	488	2	4110.73	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4235	CUST-04235	Portland	OR	Paid Search	High Risk	91	1	Standard Intervention	385	2	4083.22	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6066	CUST-06066	Chicago	IL	Direct	High Risk	91	1	Standard Intervention	461	2	4071.32	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3226	CUST-03226	Washington	DC	Organic Search	High Risk	91	1	Standard Intervention	367	2	4034.91	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5680	CUST-05680	San Jose	CA	Direct	High Risk	91	1	Standard Intervention	320	2	4033.06	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4194	CUST-04194	New York	NY	Organic Search	High Risk	91	1	Standard Intervention	193	2	4019.65	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2663	CUST-02663	Houston	TX	Organic Search	High Risk	91	1	Standard Intervention	474	2	4009.59	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3948	CUST-03948	Denver	CO	Social Media	High Risk	91	1	Standard Intervention	338	2	3993.27	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6768	CUST-06768	New York	NY	Direct	High Risk	91	1	Standard Intervention	219	2	3989.07	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7936	CUST-07936	Miami	FL	Referral	High Risk	91	1	Standard Intervention	311	2	3949.32	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7724	CUST-07724	Chicago	IL	Social Media	High Risk	91	1	Standard Intervention	243	2	3942.72	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
850	CUST-00850	Las Vegas	NV	Organic Search	High Risk	91	1	Standard Intervention	617	2	3920.01	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
728	CUST-00728	Los Angeles	CA	Social Media	High Risk	91	1	Standard Intervention	244	2	3902.37	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5968	CUST-05968	Denver	CO	Organic Search	High Risk	91	1	Standard Intervention	214	2	3885.24	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3781	CUST-03781	Las Vegas	NV	Social Media	High Risk	91	1	Standard Intervention	517	2	3848.06	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
834	CUST-00834	Jacksonville	FL	Direct	High Risk	91	1	Standard Intervention	299	2	3798.03	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5209	CUST-05209	Phoenix	AZ	Email	High Risk	91	1	Standard Intervention	356	2	3783.03	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3921	CUST-03921	Columbus	OH	Paid Search	High Risk	91	1	Standard Intervention	575	2	3767.80	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2155	CUST-02155	Charlotte	NC	Direct	High Risk	91	1	Standard Intervention	197	2	3762.00	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5556	CUST-05556	Chicago	IL	Paid Search	High Risk	91	1	Standard Intervention	336	2	3662.73	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4680	CUST-04680	Philadelphia	PA	Social Media	High Risk	91	1	Standard Intervention	275	2	3643.82	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1932	CUST-01932	Portland	OR	Email	High Risk	91	1	Standard Intervention	303	2	3636.85	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
