customer_id	first_eligible_order_date	last_eligible_order_date	recency_days	eligible_order_count	monetary_value	active_months_last_12	orders_last_180_days	average_interorder_gap_days	cadence_ratio	cadence_ratio_display	value_quintile	recency_points	frequency_points	cadence_points	recent_activity_points	behavioral_risk_score	risk_band	inactive_90_plus_flag	inactive_180_plus_flag	overdue_cadence_flag	churn_candidate_flag	churn_candidate_type	intervention_priority	risk_reason	eligibility_rule_applied	score_classification
5895	2024-09-16	2025-01-22	343	2	4352.65	1	0	128.00	2.6797	2.68	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1998	2025-02-13	2025-05-02	243	2	4331.53	2	0	78.00	3.1154	3.12	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3129	2024-07-09	2024-10-06	451	2	4327.73	0	0	89.00	5.0674	5.07	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5390	2025-01-16	2025-03-31	275	2	4318.13	2	0	74.00	3.7162	3.72	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5402	2024-09-05	2024-10-25	432	2	4309.29	0	0	50.00	8.6400	8.64	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1756	2024-01-14	2024-06-24	555	2	4275.74	0	0	162.00	3.4259	3.43	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7288	2025-02-08	2025-05-14	231	2	4230.75	2	0	95.00	2.4316	2.43	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6373	2024-02-07	2024-07-23	526	2	4227.60	0	0	167.00	3.1497	3.15	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
331	2025-02-24	2025-04-16	259	2	4221.93	2	0	51.00	5.0784	5.08	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1913	2024-07-01	2024-12-10	386	2	4168.79	0	0	162.00	2.3827	2.38	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1466	2025-04-12	2025-06-17	197	2	4163.24	2	0	66.00	2.9848	2.98	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
807	2025-03-30	2025-05-10	235	2	4138.29	2	0	41.00	5.7317	5.73	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
584	2024-07-27	2024-11-13	413	2	4129.97	0	0	109.00	3.7890	3.79	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
170	2024-04-19	2024-05-19	591	2	4129.44	0	0	30.00	19.7000	19.70	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5648	2024-03-19	2024-08-30	488	2	4110.73	0	0	164.00	2.9756	2.98	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4235	2024-07-11	2024-12-11	385	2	4083.22	0	0	153.00	2.5163	2.52	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6066	2024-06-25	2024-09-26	461	2	4071.32	0	0	93.00	4.9570	4.96	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3226	2024-10-17	2024-12-29	367	2	4034.91	0	0	73.00	5.0274	5.03	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5680	2025-01-09	2025-02-14	320	2	4033.06	2	0	36.00	8.8889	8.89	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4194	2025-05-10	2025-06-21	193	2	4019.65	2	0	42.00	4.5952	4.60	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2663	2024-05-26	2024-09-13	474	2	4009.59	0	0	110.00	4.3091	4.31	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3948	2024-10-15	2025-01-27	338	2	3993.27	1	0	104.00	3.2500	3.25	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6768	2025-04-20	2025-05-26	219	2	3989.07	2	0	36.00	6.0833	6.08	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7936	2024-12-23	2025-02-23	311	2	3949.32	1	0	62.00	5.0161	5.02	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7724	2025-02-04	2025-05-02	243	2	3942.72	2	0	87.00	2.7931	2.79	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
850	2024-02-19	2024-04-23	617	2	3920.01	0	0	64.00	9.6406	9.64	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
728	2025-02-19	2025-05-01	244	2	3902.37	2	0	71.00	3.4366	3.44	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5968	2025-03-15	2025-05-31	214	2	3885.24	2	0	77.00	2.7792	2.78	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3781	2024-04-25	2024-08-01	517	2	3848.06	0	0	98.00	5.2755	5.28	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
834	2024-11-17	2025-03-07	299	2	3798.03	1	0	110.00	2.7182	2.72	3	40	16	25	10	91	High Risk	1	1	1	1	Repeat-customer inactivity	Standard Intervention	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
