order_id,order_number,customer_id,order_date,order_status,payment_method,sales_channel,shipping_city,shipping_state,discount_amount,shipping_amount
282,ORD-000282,2028,19-01-2024,Completed,Credit Card,Mobile App,Washington,DC,4.84,7.99
283,ORD-000283,2538,19-01-2024,Completed,Credit Card,Mobile App,Denver,CO,195.78,0
284,ORD-000284,3330,19-01-2024,Completed,Debit Card,Web,Charlotte,NC,34.77,0
285,ORD-000285,3663,19-01-2024,Completed,Credit Card,Mobile App,New York,NY,54.04,19.99
286,ORD-000286,3913,19-01-2024,Completed,Credit Card,Mobile App,San Diego,CA,179.51,12.99
287,ORD-000287,4388,19-01-2024,Completed,Digital Wallet,Mobile App,Houston,TX,359.78,0
288,ORD-000288,4787,19-01-2024,Returned,Digital Wallet,Web,New York,NY,28.61,7.99
289,ORD-000289,5599,19-01-2024,Completed,Credit Card,Retail Store,Denver,CO,8.16,0
290,ORD-000290,6194,19-01-2024,Completed,Credit Card,Retail Store,New York,NY,49.53,0
291,ORD-000291,6539,19-01-2024,Completed,Digital Wallet,Retail Store,San Jose,CA,87.68,0
292,ORD-000292,6881,19-01-2024,Completed,Credit Card,Web,Denver,CO,437.5,29.99
293,ORD-000293,6966,19-01-2024,Completed,Debit Card,Marketplace,Jacksonville,FL,6.62,4.99
294,ORD-000294,755,20-01-2024,Completed,Credit Card,Retail Store,Washington,DC,0,0
295,ORD-000295,1210,20-01-2024,Completed,Debit Card,Mobile App,Phoenix,AZ,107.09,29.99
296,ORD-000296,1252,20-01-2024,Completed,Credit Card,Marketplace,New York,NY,59.17,0
297,ORD-000297,1840,20-01-2024,Completed,Debit Card,Marketplace,Los Angeles,CA,66.46,0
298,ORD-000298,1937,20-01-2024,Completed,Bank Transfer,Retail Store,Houston,TX,40.3,0
299,ORD-000299,3209,20-01-2024,Completed,Debit Card,Marketplace,Seattle,WA,0,7.99
300,ORD-000300,3317,20-01-2024,Completed,Credit Card,Mobile App,Chicago,IL,55.43,12.99
301,ORD-000301,3513,20-01-2024,Completed,Credit Card,Web,San Jose,CA,45.61,12.99
302,ORD-000302,3759,20-01-2024,Completed,Digital Wallet,Web,Los Angeles,CA,0,19.99
303,ORD-000303,4293,20-01-2024,Returned,Credit Card,Web,Fort Worth,TX,0,12.99
304,ORD-000304,4572,20-01-2024,Completed,Credit Card,Retail Store,Los Angeles,CA,12.69,0
305,ORD-000305,6738,20-01-2024,Completed,Credit Card,Mobile App,Los Angeles,CA,628.14,29.99
306,ORD-000306,7064,20-01-2024,Returned,Credit Card,Marketplace,Los Angeles,CA,54.04,19.99
307,ORD-000307,7926,20-01-2024,Completed,Credit Card,Mobile App,Phoenix,AZ,120.61,0
308,ORD-000308,267,21-01-2024,Completed,Digital Wallet,Web,Phoenix,AZ,41.43,12.99
309,ORD-000309,301,21-01-2024,Pending,Debit Card,Mobile App,Houston,TX,57.12,0
310,ORD-000310,663,21-01-2024,Completed,Debit Card,Web,Charlotte,NC,0,29.99
311,ORD-000311,784,21-01-2024,Returned,Credit Card,Mobile App,Houston,TX,12.43,7.99
312,ORD-000312,1060,21-01-2024,Completed,Credit Card,Web,Houston,TX,56.75,7.99
313,ORD-000313,1128,21-01-2024,Completed,Debit Card,Mobile App,Los Angeles,CA,44.48,7.99
314,ORD-000314,1361,21-01-2024,Completed,Debit Card,Web,San Antonio,TX,112.56,4.99
315,ORD-000315,1650,21-01-2024,Completed,Digital Wallet,Web,New York,NY,0,19.99
316,ORD-000316,1949,21-01-2024,Completed,Debit Card,Mobile App,San Jose,CA,70.16,29.99
317,ORD-000317,2244,21-01-2024,Completed,Digital Wallet,Web,San Jose,CA,37.87,0
318,ORD-000318,3417,21-01-2024,Completed,Credit Card,Retail Store,San Antonio,TX,12.57,0
319,ORD-000319,3961,21-01-2024,Completed,Digital Wallet,Mobile App,Los Angeles,CA,0,7.99
320,ORD-000320,5070,21-01-2024,Completed,Digital Wallet,Web,Dallas,TX,360.86,29.99
321,ORD-000321,5367,21-01-2024,Completed,Credit Card,Marketplace,San Jose,CA,142.62,7.99
322,ORD-000322,5796,21-01-2024,Completed,Debit Card,Marketplace,Denver,CO,47.51,12.99
323,ORD-000323,6816,21-01-2024,Completed,Debit Card,Web,Columbus,OH,61.46,19.99
324,ORD-000324,7013,21-01-2024,Completed,Digital Wallet,Web,Seattle,WA,114.5,29.99
325,ORD-000325,7401,21-01-2024,Completed,Digital Wallet,Web,Fort Worth,TX,292.03,19.99
326,ORD-000326,7766,21-01-2024,Completed,Credit Card,Marketplace,Nashville,TN,0,0
327,ORD-000327,222,22-01-2024,Completed,Digital Wallet,Web,San Diego,CA,71.26,0
328,ORD-000328,410,22-01-2024,Completed,Debit Card,Web,San Diego,CA,13.73,12.99
329,ORD-000329,574,22-01-2024,Completed,Debit Card,Marketplace,Los Angeles,CA,48.84,29.99
330,ORD-000330,898,22-01-2024,Completed,Digital Wallet,Web,Portland,OR,7.54,12.99
331,ORD-000331,1926,22-01-2024,Completed,Digital Wallet,Web,Phoenix,AZ,196.11,4.99
332,ORD-000332,3041,22-01-2024,Completed,Digital Wallet,Web,Houston,TX,259.88,0
333,ORD-000333,3363,22-01-2024,Completed,Debit Card,Web,San Antonio,TX,0.9,0
334,ORD-000334,3773,22-01-2024,Returned,Credit Card,Web,Denver,CO,81.04,0
335,ORD-000335,4410,22-01-2024,Completed,Debit Card,Web,Charlotte,NC,24.44,12.99
336,ORD-000336,5432,22-01-2024,Cancelled,Debit Card,Web,Boston,MA,130.25,29.99
337,ORD-000337,5901,22-01-2024,Completed,Debit Card,Mobile App,Fort Worth,TX,86.16,0
338,ORD-000338,7022,22-01-2024,Completed,Debit Card,Marketplace,New York,NY,76.97,12.99
339,ORD-000339,7122,22-01-2024,Completed,Digital Wallet,Web,Los Angeles,CA,152.62,7.99
340,ORD-000340,7752,22-01-2024,Completed,Credit Card,Web,San Antonio,TX,189.49,29.99
341,ORD-000341,530,23-01-2024,Completed,Credit Card,Web,Phoenix,AZ,0,7.99
342,ORD-000342,972,23-01-2024,Completed,Digital Wallet,Web,San Diego,CA,4.11,7.99
343,ORD-000343,1033,23-01-2024,Completed,Debit Card,Web,Charlotte,NC,21.19,29.99
344,ORD-000344,1947,23-01-2024,Completed,Digital Wallet,Marketplace,Los Angeles,CA,8.55,7.99
345,ORD-000345,2059,23-01-2024,Completed,Debit Card,Mobile App,Denver,CO,24.94,19.99
346,ORD-000346,2146,23-01-2024,Completed,Digital Wallet,Web,Chicago,IL,0,0
347,ORD-000347,2498,23-01-2024,Completed,Credit Card,Web,Fort Worth,TX,7.54,4.99
348,ORD-000348,2757,23-01-2024,Completed,Credit Card,Mobile App,Chicago,IL,153.46,0
349,ORD-000349,2827,23-01-2024,Completed,Credit Card,Retail Store,New York,NY,167.86,0
350,ORD-000350,3159,23-01-2024,Completed,Debit Card,Web,Jacksonville,FL,11,19.99
351,ORD-000351,3228,23-01-2024,Completed,Credit Card,Web,Denver,CO,105.46,7.99
352,ORD-000352,3409,23-01-2024,Completed,Digital Wallet,Web,Los Angeles,CA,16.74,4.99
353,ORD-000353,4390,23-01-2024,Completed,Credit Card,Marketplace,Boston,MA,33.48,7.99
354,ORD-000354,5107,23-01-2024,Completed,Debit Card,Mobile App,New York,NY,14.65,19.99
355,ORD-000355,6536,23-01-2024,Completed,Credit Card,Web,Dallas,TX,26.02,12.99
356,ORD-000356,7228,23-01-2024,Completed,Debit Card,Web,New York,NY,392.23,7.99
357,ORD-000357,318,24-01-2024,Completed,Digital Wallet,Mobile App,San Antonio,TX,25.12,0
358,ORD-000358,341,24-01-2024,Completed,Debit Card,Web,Nashville,TN,10.05,12.99
359,ORD-000359,711,24-01-2024,Completed,Credit Card,Retail Store,Charlotte,NC,99.04,0
360,ORD-000360,808,24-01-2024,Completed,Credit Card,Retail Store,Las Vegas,NV,203.96,0
361,ORD-000361,1112,24-01-2024,Completed,Debit Card,Marketplace,Washington,DC,133.41,19.99
362,ORD-000362,1237,24-01-2024,Completed,Digital Wallet,Web,San Antonio,TX,0,0
363,ORD-000363,1287,24-01-2024,Completed,Credit Card,Marketplace,Nashville,TN,0,0
364,ORD-000364,1776,24-01-2024,Completed,Credit Card,Marketplace,Miami,FL,37.27,19.99
365,ORD-000365,1809,24-01-2024,Completed,Debit Card,Mobile App,Phoenix,AZ,0,12.99
366,ORD-000366,2027,24-01-2024,Completed,Digital Wallet,Retail Store,Miami,FL,630.74,0
367,ORD-000367,2210,24-01-2024,Completed,Digital Wallet,Marketplace,Columbus,OH,51.14,0
368,ORD-000368,2527,24-01-2024,Completed,Debit Card,Web,Fort Worth,TX,26.39,4.99
369,ORD-000369,3250,24-01-2024,Completed,Credit Card,Marketplace,San Jose,CA,137.28,12.99
370,ORD-000370,3322,24-01-2024,Completed,Credit Card,Web,Seattle,WA,171.61,12.99
371,ORD-000371,3553,24-01-2024,Pending,Credit Card,Web,Atlanta,GA,62.29,0
372,ORD-000372,3729,24-01-2024,Completed,Credit Card,Mobile App,Boston,MA,396.82,0
373,ORD-000373,3906,24-01-2024,Completed,Debit Card,Marketplace,New York,NY,151.19,12.99
374,ORD-000374,4049,24-01-2024,Completed,Debit Card,Retail Store,Columbus,OH,55.1,0
375,ORD-000375,4301,24-01-2024,Completed,Bank Transfer,Web,Portland,OR,98.06,7.99
376,ORD-000376,4688,24-01-2024,Completed,Digital Wallet,Marketplace,Houston,TX,49.66,19.99
377,ORD-000377,5168,24-01-2024,Completed,Digital Wallet,Marketplace,Boston,MA,126.1,19.99
378,ORD-000378,5489,24-01-2024,Completed,Digital Wallet,Mobile App,Charlotte,NC,315.82,12.99
379,ORD-000379,5754,24-01-2024,Completed,Debit Card,Mobile App,Seattle,WA,5.19,0
380,ORD-000380,5982,24-01-2024,Completed,Debit Card,Mobile App,Columbus,OH,9.49,7.99
381,ORD-000381,7021,24-01-2024,Completed,Bank Transfer,Web,Chicago,IL,260.62,4.99
382,ORD-000382,7285,24-01-2024,Completed,Credit Card,Marketplace,San Jose,CA,62.99,19.99
383,ORD-000383,7481,24-01-2024,Completed,Digital Wallet,Web,Fort Worth,TX,143.76,0
384,ORD-000384,638,25-01-2024,Completed,Credit Card,Mobile App,Dallas,TX,110.06,29.99
385,ORD-000385,680,25-01-2024,Completed,Credit Card,Web,Fort Worth,TX,189.46,7.99
386,ORD-000386,1163,25-01-2024,Completed,Digital Wallet,Web,Chicago,IL,1.81,0
387,ORD-000387,1262,25-01-2024,Returned,Credit Card,Web,Los Angeles,CA,216.08,7.99
388,ORD-000388,1949,25-01-2024,Cancelled,Debit Card,Web,San Jose,CA,123.8,19.99
389,ORD-000389,2265,25-01-2024,Completed,Digital Wallet,Web,Fort Worth,TX,23.77,29.99
390,ORD-000390,3437,25-01-2024,Completed,Digital Wallet,Retail Store,Charlotte,NC,0,0
391,ORD-000391,3513,25-01-2024,Completed,Digital Wallet,Web,San Jose,CA,45.7,7.99
392,ORD-000392,3575,25-01-2024,Cancelled,Credit Card,Web,Austin,TX,129.47,7.99
393,ORD-000393,3878,25-01-2024,Completed,Digital Wallet,Marketplace,Fort Worth,TX,600.82,0
394,ORD-000394,4080,25-01-2024,Completed,Credit Card,Web,San Antonio,TX,0,0
395,ORD-000395,5360,25-01-2024,Completed,Debit Card,Web,San Diego,CA,16.31,0
396,ORD-000396,6338,25-01-2024,Completed,Digital Wallet,Marketplace,Las Vegas,NV,27.89,7.99
397,ORD-000397,6616,25-01-2024,Completed,Bank Transfer,Web,Philadelphia,PA,42,0
398,ORD-000398,7185,25-01-2024,Completed,Credit Card,Web,Fort Worth,TX,132.08,4.99
399,ORD-000399,7571,25-01-2024,Returned,Bank Transfer,Web,San Jose,CA,298.54,4.99
400,ORD-000400,7863,25-01-2024,Completed,Credit Card,Mobile App,New York,NY,259.37,0
401,ORD-000401,971,26-01-2024,Completed,Debit Card,Mobile App,Austin,TX,50.03,29.99
402,ORD-000402,1094,26-01-2024,Completed,Debit Card,Web,San Antonio,TX,20.72,4.99
403,ORD-000403,1163,26-01-2024,Completed,Debit Card,Web,Chicago,IL,0,12.99
404,ORD-000404,1630,26-01-2024,Completed,Debit Card,Web,New York,NY,54.7,29.99
405,ORD-000405,1877,26-01-2024,Completed,Bank Transfer,Mobile App,Philadelphia,PA,54.47,0
406,ORD-000406,1973,26-01-2024,Completed,Credit Card,Web,Miami,FL,58.29,19.99
407,ORD-000407,2162,26-01-2024,Completed,Debit Card,Marketplace,San Diego,CA,49.53,7.99
408,ORD-000408,2497,26-01-2024,Completed,Digital Wallet,Marketplace,New York,NY,4.04,19.99
409,ORD-000409,3339,26-01-2024,Completed,Debit Card,Mobile App,Phoenix,AZ,35.18,12.99
410,ORD-000410,4163,26-01-2024,Completed,Debit Card,Web,Houston,TX,9.75,0
411,ORD-000411,4328,26-01-2024,Pending,Debit Card,Web,Washington,DC,122.33,19.99
412,ORD-000412,4997,26-01-2024,Completed,Debit Card,Mobile App,Denver,CO,24.81,7.99
413,ORD-000413,6366,26-01-2024,Completed,Credit Card,Web,Seattle,WA,202.64,4.99
414,ORD-000414,6681,26-01-2024,Completed,Credit Card,Web,Los Angeles,CA,50.5,0
415,ORD-000415,7457,26-01-2024,Completed,Debit Card,Mobile App,Dallas,TX,75.43,12.99
416,ORD-000416,7497,26-01-2024,Cancelled,Digital Wallet,Web,Denver,CO,33.47,19.99
417,ORD-000417,7517,26-01-2024,Completed,Digital Wallet,Mobile App,Austin,TX,81.01,0
418,ORD-000418,327,27-01-2024,Completed,Credit Card,Mobile App,San Antonio,TX,63.64,12.99
419,ORD-000419,891,27-01-2024,Completed,Debit Card,Marketplace,New York,NY,60.13,19.99
420,ORD-000420,2002,27-01-2024,Completed,Credit Card,Retail Store,Washington,DC,33.89,0
421,ORD-000421,2210,27-01-2024,Completed,Digital Wallet,Marketplace,Phoenix,AZ,34.3,29.99
422,ORD-000422,2511,27-01-2024,Completed,Debit Card,Web,Charlotte,NC,0,12.99
423,ORD-000423,2901,27-01-2024,Completed,Credit Card,Web,Nashville,TN,20.54,0
424,ORD-000424,3127,27-01-2024,Completed,Credit Card,Mobile App,Las Vegas,NV,0,0
425,ORD-000425,3192,27-01-2024,Completed,Digital Wallet,Marketplace,Atlanta,GA,162.25,0
426,ORD-000426,3485,27-01-2024,Completed,Debit Card,Marketplace,Columbus,OH,12.13,12.99
427,ORD-000427,3844,27-01-2024,Completed,Credit Card,Web,Austin,TX,15.21,0
428,ORD-000428,3985,27-01-2024,Completed,Debit Card,Mobile App,Dallas,TX,76.87,7.99
429,ORD-000429,4000,27-01-2024,Completed,Debit Card,Marketplace,Charlotte,NC,172.86,0
430,ORD-000430,4183,27-01-2024,Completed,Credit Card,Web,San Jose,CA,0,29.99
431,ORD-000431,4242,27-01-2024,Completed,Debit Card,Retail Store,Jacksonville,FL,86.7,0
432,ORD-000432,4257,27-01-2024,Completed,Credit Card,Web,Austin,TX,104.32,12.99
433,ORD-000433,4450,27-01-2024,Completed,Debit Card,Web,Jacksonville,FL,13.56,19.99
434,ORD-000434,4545,27-01-2024,Completed,Debit Card,Retail Store,Boston,MA,116.23,0
435,ORD-000435,5645,27-01-2024,Cancelled,Credit Card,Web,New York,NY,0,0
436,ORD-000436,5866,27-01-2024,Cancelled,Credit Card,Mobile App,San Diego,CA,19.18,12.99
437,ORD-000437,5988,27-01-2024,Returned,Debit Card,Web,Phoenix,AZ,120.21,29.99
438,ORD-000438,7379,27-01-2024,Completed,Digital Wallet,Web,Los Angeles,CA,22.65,4.99
439,ORD-000439,65,28-01-2024,Completed,Digital Wallet,Marketplace,Denver,CO,81.92,29.99
440,ORD-000440,607,28-01-2024,Pending,Credit Card,Marketplace,Boston,MA,473.14,19.99
441,ORD-000441,1031,28-01-2024,Completed,Credit Card,Mobile App,Miami,FL,64.1,12.99
442,ORD-000442,1243,28-01-2024,Pending,Credit Card,Retail Store,Phoenix,AZ,7.1,0
443,ORD-000443,1299,28-01-2024,Completed,Credit Card,Mobile App,Chicago,IL,47.74,12.99
444,ORD-000444,1324,28-01-2024,Completed,Digital Wallet,Web,Washington,DC,11.5,0
445,ORD-000445,1970,28-01-2024,Completed,Debit Card,Web,New York,NY,320.05,7.99
446,ORD-000446,2686,28-01-2024,Completed,Debit Card,Web,Phoenix,AZ,179.22,0
447,ORD-000447,2719,28-01-2024,Completed,Credit Card,Web,New York,NY,0,0
448,ORD-000448,3393,28-01-2024,Completed,Credit Card,Retail Store,Charlotte,NC,29.38,0
449,ORD-000449,3819,28-01-2024,Completed,Credit Card,Mobile App,Washington,DC,0,0
450,ORD-000450,3878,28-01-2024,Completed,Credit Card,Web,Los Angeles,CA,90.6,4.99
451,ORD-000451,3989,28-01-2024,Returned,Digital Wallet,Marketplace,San Diego,CA,5.7,0
452,ORD-000452,4266,28-01-2024,Completed,Debit Card,Mobile App,Fort Worth,TX,16.8,0
453,ORD-000453,4337,28-01-2024,Completed,Digital Wallet,Web,Dallas,TX,183.42,7.99
454,ORD-000454,4526,28-01-2024,Completed,Debit Card,Retail Store,Fort Worth,TX,58.53,0
455,ORD-000455,4785,28-01-2024,Completed,Debit Card,Web,Houston,TX,11.64,12.99
456,ORD-000456,5030,28-01-2024,Completed,Credit Card,Web,Miami,FL,277.11,29.99
457,ORD-000457,5093,28-01-2024,Completed,Credit Card,Mobile App,Nashville,TN,26.19,19.99
458,ORD-000458,5188,28-01-2024,Completed,Credit Card,Web,Chicago,IL,8.16,12.99
459,ORD-000459,5249,28-01-2024,Completed,Digital Wallet,Web,New York,NY,42.68,29.99
460,ORD-000460,5397,28-01-2024,Completed,Digital Wallet,Web,Phoenix,AZ,110.02,29.99
461,ORD-000461,6055,28-01-2024,Completed,Credit Card,Marketplace,San Diego,CA,193.27,4.99
462,ORD-000462,6596,28-01-2024,Completed,Digital Wallet,Mobile App,Las Vegas,NV,36.75,12.99
463,ORD-000463,6647,28-01-2024,Completed,Digital Wallet,Mobile App,New York,NY,16.51,4.99
464,ORD-000464,7462,28-01-2024,Completed,Credit Card,Web,Portland,OR,0,4.99
465,ORD-000465,115,29-01-2024,Completed,Digital Wallet,Mobile App,Philadelphia,PA,109.09,19.99
466,ORD-000466,178,29-01-2024,Completed,Credit Card,Web,Portland,OR,135.8,7.99
467,ORD-000467,428,29-01-2024,Completed,Credit Card,Retail Store,Atlanta,GA,168.89,0
468,ORD-000468,1856,29-01-2024,Completed,Bank Transfer,Web,Dallas,TX,0,4.99
469,ORD-000469,2601,29-01-2024,Completed,Debit Card,Retail Store,Boston,MA,65.13,0
470,ORD-000470,2697,29-01-2024,Pending,Credit Card,Retail Store,Dallas,TX,65.66,0
471,ORD-000471,2789,29-01-2024,Completed,Credit Card,Mobile App,Denver,CO,32.83,0
472,ORD-000472,2818,29-01-2024,Completed,Debit Card,Marketplace,Los Angeles,CA,166.05,0
473,ORD-000473,2843,29-01-2024,Completed,Digital Wallet,Web,Austin,TX,354.02,19.99
474,ORD-000474,2891,29-01-2024,Completed,Digital Wallet,Web,Houston,TX,4.66,0
475,ORD-000475,3642,29-01-2024,Completed,Credit Card,Marketplace,San Diego,CA,36.66,7.99
476,ORD-000476,4529,29-01-2024,Completed,Digital Wallet,Mobile App,Las Vegas,NV,438.88,0
477,ORD-000477,5354,29-01-2024,Completed,Credit Card,Web,Chicago,IL,53.2,0
478,ORD-000478,5385,29-01-2024,Completed,Credit Card,Marketplace,Phoenix,AZ,109.16,12.99
479,ORD-000479,5743,29-01-2024,Pending,Bank Transfer,Web,Washington,DC,13.14,19.99
480,ORD-000480,5799,29-01-2024,Completed,Digital Wallet,Marketplace,Chicago,IL,14.6,7.99
481,ORD-000481,6751,29-01-2024,Completed,Credit Card,Web,New York,NY,73.26,29.99
482,ORD-000482,6998,29-01-2024,Completed,Credit Card,Web,Charlotte,NC,1.35,4.99
483,ORD-000483,106,30-01-2024,Completed,Credit Card,Web,Philadelphia,PA,740.78,19.99
484,ORD-000484,200,30-01-2024,Completed,Debit Card,Mobile App,Austin,TX,101.09,4.99
485,ORD-000485,343,30-01-2024,Completed,Digital Wallet,Retail Store,Denver,CO,0,0
486,ORD-000486,1145,30-01-2024,Completed,Digital Wallet,Web,New York,NY,31.5,7.99
487,ORD-000487,2018,30-01-2024,Completed,Credit Card,Web,Fort Worth,TX,105.53,0
488,ORD-000488,3108,30-01-2024,Completed,Credit Card,Retail Store,Phoenix,AZ,26.89,0
489,ORD-000489,3189,30-01-2024,Completed,Credit Card,Retail Store,Columbus,OH,129.18,0
490,ORD-000490,3524,30-01-2024,Completed,Credit Card,Web,Atlanta,GA,18.05,29.99
491,ORD-000491,4029,30-01-2024,Completed,Digital Wallet,Retail Store,Seattle,WA,26.85,0
492,ORD-000492,5238,30-01-2024,Cancelled,Debit Card,Web,Charlotte,NC,40.4,0
493,ORD-000493,5299,30-01-2024,Cancelled,Bank Transfer,Retail Store,Phoenix,AZ,243.66,0
494,ORD-000494,6059,30-01-2024,Completed,Debit Card,Mobile App,San Jose,CA,84.2,0
495,ORD-000495,6351,30-01-2024,Completed,Debit Card,Web,Philadelphia,PA,29.08,0
496,ORD-000496,6758,30-01-2024,Completed,Credit Card,Mobile App,Los Angeles,CA,0,0
497,ORD-000497,7068,30-01-2024,Completed,Debit Card,Web,New York,NY,106.61,19.99
498,ORD-000498,7355,30-01-2024,Completed,Credit Card,Mobile App,Portland,OR,0,0
499,ORD-000499,7397,30-01-2024,Completed,Digital Wallet,Web,San Antonio,TX,20.6,12.99
500,ORD-000500,396,31-01-2024,Completed,Credit Card,Retail Store,Nashville,TN,50.09,0
501,ORD-000501,464,31-01-2024,Completed,Credit Card,Mobile App,San Antonio,TX,58.29,7.99
502,ORD-000502,984,31-01-2024,Completed,Credit Card,Web,Chicago,IL,16.5,0
503,ORD-000503,1075,31-01-2024,Completed,Credit Card,Retail Store,Atlanta,GA,116.13,0
504,ORD-000504,2807,31-01-2024,Completed,Debit Card,Marketplace,Miami,FL,12.2,0
505,ORD-000505,2914,31-01-2024,Completed,Credit Card,Marketplace,Columbus,OH,109.89,0
506,ORD-000506,3236,31-01-2024,Completed,Credit Card,Retail Store,Jacksonville,FL,31.26,0
507,ORD-000507,3295,31-01-2024,Completed,Digital Wallet,Web,New York,NY,3.29,7.99
508,ORD-000508,3897,31-01-2024,Cancelled,Debit Card,Web,Denver,CO,93.78,7.99
509,ORD-000509,4405,31-01-2024,Completed,Credit Card,Web,Dallas,TX,253.93,0
510,ORD-000510,4573,31-01-2024,Completed,Digital Wallet,Mobile App,Dallas,TX,0,19.99
511,ORD-000511,4779,31-01-2024,Completed,Credit Card,Web,New York,NY,568.08,0
512,ORD-000512,4803,31-01-2024,Completed,Credit Card,Marketplace,Phoenix,AZ,0,0
513,ORD-000513,4831,31-01-2024,Completed,Debit Card,Mobile App,Seattle,WA,244.32,0
514,ORD-000514,5440,31-01-2024,Completed,Credit Card,Web,Washington,DC,313.67,12.99
515,ORD-000515,6163,31-01-2024,Completed,Digital Wallet,Mobile App,Charlotte,NC,108.83,19.99
516,ORD-000516,6598,31-01-2024,Completed,Credit Card,Retail Store,Seattle,WA,6.85,0
517,ORD-000517,6896,31-01-2024,Completed,Credit Card,Web,New York,NY,176.55,29.99
518,ORD-000518,7276,31-01-2024,Completed,Credit Card,Retail Store,Los Angeles,CA,136.76,0
519,ORD-000519,211,01-02-2024,Completed,Debit Card,Marketplace,Jacksonville,FL,67.99,4.99
520,ORD-000520,1189,01-02-2024,Completed,Debit Card,Web,Houston,TX,0,29.99
521,ORD-000521,1413,01-02-2024,Completed,Debit Card,Marketplace,Chicago,IL,81.34,0
522,ORD-000522,1970,01-02-2024,Completed,Credit Card,Web,San Antonio,TX,6.17,0
523,ORD-000523,3021,01-02-2024,Completed,Credit Card,Marketplace,Dallas,TX,28.45,7.99
524,ORD-000524,3032,01-02-2024,Completed,Credit Card,Retail Store,Columbus,OH,88.23,0
525,ORD-000525,3084,01-02-2024,Completed,Credit Card,Web,Philadelphia,PA,0,7.99
526,ORD-000526,4191,01-02-2024,Completed,Digital Wallet,Marketplace,Las Vegas,NV,35.63,0
527,ORD-000527,4573,01-02-2024,Completed,Credit Card,Retail Store,Dallas,TX,33.79,0
528,ORD-000528,4789,01-02-2024,Cancelled,Bank Transfer,Web,Charlotte,NC,0,19.99
529,ORD-000529,4865,01-02-2024,Completed,Credit Card,Marketplace,Charlotte,NC,0,0
530,ORD-000530,5226,01-02-2024,Completed,Credit Card,Web,Philadelphia,PA,56.95,4.99
531,ORD-000531,5301,01-02-2024,Completed,Credit Card,Marketplace,Philadelphia,PA,104.5,29.99
532,ORD-000532,6510,01-02-2024,Cancelled,Credit Card,Web,Houston,TX,2.43,19.99
533,ORD-000533,6894,01-02-2024,Pending,Digital Wallet,Mobile App,Charlotte,NC,58.88,0
